instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,segment_index,pattern,k,eps_res,tag,is_global,eps,score,bbox,num_changed,num_fixed,total,percent_changed
33,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_global_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,80.10185933113098,0.0,n01531178_goldfinch,-1.0,global,50176.0,0.0003,n01531178_goldfinch_global,True,0.0003,,,150528.0,0.0,150528.0,100.0
77,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixmask_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,141.1933560371399,0.0,n01531178_goldfinch,0.0,fix_mask,50176.0,0.0003,n01531178_goldfinch_seg0_fixmask,False,0.0003,0.889735996723175,"[0, 0, 223, 223]",33852.0,116676.0,150528.0,22.488839285714285
121,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixnonmask_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,78.87422776222229,0.0,n01531178_goldfinch,0.0,fix_nonmask,50176.0,0.0003,n01531178_goldfinch_seg0_fixnonmask,False,0.0003,0.889735996723175,"[0, 0, 223, 223]",116676.0,33852.0,150528.0,77.51116071428571
297,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_global_k50176_eps_0.0003.vnnlib,1200.0,error,,,,,,n01534433_junco,-1.0,global,50176.0,0.0003,n01534433_junco_global,True,0.0003,,,150528.0,0.0,150528.0,100.0
341,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixmask_k50176_eps_0.0003.vnnlib,1200.0,timeout False,-1499.97119140625,3.0,3063.349644422531,3187.6898131370544,0.0,n01534433_junco,0.0,fix_mask,50176.0,0.0003,n01534433_junco_seg0_fixmask,False,0.0003,0.6341152787208557,"[0, 0, 223, 223]",71646.0,78882.0,150528.0,47.596460459183675
385,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixnonmask_k50176_eps_0.0003.vnnlib,1200.0,error,,,,,,n01534433_junco,0.0,fix_nonmask,50176.0,0.0003,n01534433_junco_seg0_fixnonmask,False,0.0003,0.6341152787208557,"[0, 0, 223, 223]",78882.0,71646.0,150528.0,52.403539540816325
561,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,122.51930570602416,0.0,n01558993_robin,-1.0,global,50176.0,0.0003,n01558993_robin_global,True,0.0003,,,150528.0,0.0,150528.0,100.0
605,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,113.93168449401855,0.0,n01558993_robin,0.0,fix_mask,50176.0,0.0003,n01558993_robin_seg0_fixmask,False,0.0003,0.5386311411857605,"[0, 0, 223, 223]",66456.0,84072.0,150528.0,44.14859693877551
649,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixnonmask_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,135.42158150672913,0.0,n01558993_robin,0.0,fix_nonmask,50176.0,0.0003,n01558993_robin_seg0_fixnonmask,False,0.0003,0.5386311411857605,"[0, 0, 223, 223]",84072.0,66456.0,150528.0,55.85140306122449
693,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_global_k50176_eps_0.0003.vnnlib,1200.0,timeout False,-4055033.75,3.0,4293.950659275055,4440.090323448181,0.0,n01560419_bulbul,-1.0,global,50176.0,0.0003,n01560419_bulbul_global,True,0.0003,,,150528.0,0.0,150528.0,100.0
737,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_seg0_fixmask_k50176_eps_0.0003.vnnlib,1200.0,error,,,,,,n01560419_bulbul,0.0,fix_mask,50176.0,0.0003,n01560419_bulbul_seg0_fixmask,False,0.0003,0.7939819097518921,"[0, 0, 223, 223]",52743.0,97785.0,150528.0,35.03866390306123
781,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_seg0_fixnonmask_k50176_eps_0.0003.vnnlib,1200.0,timeout False,-16433.083984375,3.0,3317.191652059555,3439.1064240932465,0.0,n01560419_bulbul,0.0,fix_nonmask,50176.0,0.0003,n01560419_bulbul_seg0_fixnonmask,False,0.0003,0.7939819097518921,"[0, 0, 223, 223]",97785.0,52743.0,150528.0,64.96133609693878
825,onnx/vgg16-7.onnx,vnnlib/n01580077_jay_global_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,113.47660326957704,0.0,n01580077_jay,-1.0,global,50176.0,0.0003,n01580077_jay_global,True,0.0003,,,150528.0,0.0,150528.0,100.0
869,onnx/vgg16-7.onnx,vnnlib/n01580077_jay_seg0_fixmask_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,87.28005838394165,0.0,n01580077_jay,0.0,fix_mask,50176.0,0.0003,n01580077_jay_seg0_fixmask,False,0.0003,0.8828012347221375,"[0, 0, 223, 222]",33411.0,117117.0,150528.0,22.195870535714285
913,onnx/vgg16-7.onnx,vnnlib/n01580077_jay_seg0_fixnonmask_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,104.11172223091124,0.0,n01580077_jay,0.0,fix_nonmask,50176.0,0.0003,n01580077_jay_seg0_fixnonmask,False,0.0003,0.8828012347221375,"[0, 0, 223, 222]",117117.0,33411.0,150528.0,77.80412946428571
1749,onnx/vgg16-7.onnx,vnnlib/n01631663_eft_global_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,13.86737823486328,0.0,n01631663_eft,-1.0,global,50176.0,0.0003,n01631663_eft_global,True,0.0003,,,150528.0,0.0,150528.0,100.0
