instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,segment_index,pattern,k,eps_res,tag,is_global,eps,score,bbox,num_changed,num_fixed,total,percent_changed
44,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_global_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,11.507725715637209,0.0,n01531178_goldfinch,-1.0,global,50176.0,0.0004,n01531178_goldfinch_global,True,0.0004,,,150528.0,0.0,150528.0,100.0
88,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,10.103429794311523,0.0,n01531178_goldfinch,0.0,fix_mask,50176.0,0.0004,n01531178_goldfinch_seg0_fixmask,False,0.0004,0.889735996723175,"[0, 0, 223, 223]",33852.0,116676.0,150528.0,22.488839285714285
132,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixnonmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,120.2778172492981,0.0,n01531178_goldfinch,0.0,fix_nonmask,50176.0,0.0004,n01531178_goldfinch_seg0_fixnonmask,False,0.0004,0.889735996723175,"[0, 0, 223, 223]",116676.0,33852.0,150528.0,77.51116071428571
308,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_global_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,96.34098744392396,0.0,n01534433_junco,-1.0,global,50176.0,0.0004,n01534433_junco_global,True,0.0004,,,150528.0,0.0,150528.0,100.0
352,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixmask_k50176_eps_0.0004.vnnlib,1200.0,timeout False,-147609.046875,3.0,3922.661480426788,4026.659253597259,0.0,n01534433_junco,0.0,fix_mask,50176.0,0.0004,n01534433_junco_seg0_fixmask,False,0.0004,0.6341152787208557,"[0, 0, 223, 223]",71646.0,78882.0,150528.0,47.596460459183675
396,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixnonmask_k50176_eps_0.0004.vnnlib,1200.0,timeout False,-354681.625,3.0,4069.14994430542,4202.835222959518,0.0,n01534433_junco,0.0,fix_nonmask,50176.0,0.0004,n01534433_junco_seg0_fixnonmask,False,0.0004,0.6341152787208557,"[0, 0, 223, 223]",78882.0,71646.0,150528.0,52.403539540816325
572,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,115.15634107589722,0.0,n01558993_robin,-1.0,global,50176.0,0.0004,n01558993_robin_global,True,0.0004,,,150528.0,0.0,150528.0,100.0
616,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,111.15236926078796,0.0,n01558993_robin,0.0,fix_mask,50176.0,0.0004,n01558993_robin_seg0_fixmask,False,0.0004,0.5386311411857605,"[0, 0, 223, 223]",66456.0,84072.0,150528.0,44.14859693877551
660,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixnonmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,128.0841612815857,0.0,n01558993_robin,0.0,fix_nonmask,50176.0,0.0004,n01558993_robin_seg0_fixnonmask,False,0.0004,0.5386311411857605,"[0, 0, 223, 223]",84072.0,66456.0,150528.0,55.85140306122449
704,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_global_k50176_eps_0.0004.vnnlib,1200.0,timeout False,-186964672.0,3.0,4841.14143371582,4945.351779222488,0.0,n01560419_bulbul,-1.0,global,50176.0,0.0004,n01560419_bulbul_global,True,0.0004,,,150528.0,0.0,150528.0,100.0
748,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_seg0_fixmask_k50176_eps_0.0004.vnnlib,1200.0,error,,,,,,n01560419_bulbul,0.0,fix_mask,50176.0,0.0004,n01560419_bulbul_seg0_fixmask,False,0.0004,0.7939819097518921,"[0, 0, 223, 223]",52743.0,97785.0,150528.0,35.03866390306123
792,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_seg0_fixnonmask_k50176_eps_0.0004.vnnlib,1200.0,error,,,,,,n01560419_bulbul,0.0,fix_nonmask,50176.0,0.0004,n01560419_bulbul_seg0_fixnonmask,False,0.0004,0.7939819097518921,"[0, 0, 223, 223]",97785.0,52743.0,150528.0,64.96133609693878
836,onnx/vgg16-7.onnx,vnnlib/n01580077_jay_global_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,97.15145134925842,0.0,n01580077_jay,-1.0,global,50176.0,0.0004,n01580077_jay_global,True,0.0004,,,150528.0,0.0,150528.0,100.0
880,onnx/vgg16-7.onnx,vnnlib/n01580077_jay_seg0_fixmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,122.20114731788637,0.0,n01580077_jay,0.0,fix_mask,50176.0,0.0004,n01580077_jay_seg0_fixmask,False,0.0004,0.8828012347221375,"[0, 0, 223, 222]",33411.0,117117.0,150528.0,22.195870535714285
924,onnx/vgg16-7.onnx,vnnlib/n01580077_jay_seg0_fixnonmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,70.56215500831604,0.0,n01580077_jay,0.0,fix_nonmask,50176.0,0.0004,n01580077_jay_seg0_fixnonmask,False,0.0004,0.8828012347221375,"[0, 0, 223, 222]",117117.0,33411.0,150528.0,77.80412946428571
1760,onnx/vgg16-7.onnx,vnnlib/n01631663_eft_global_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,13.815557479858398,0.0,n01631663_eft,-1.0,global,50176.0,0.0004,n01631663_eft_global,True,0.0004,,,150528.0,0.0,150528.0,100.0
1804,onnx/vgg16-7.onnx,vnnlib/n01631663_eft_seg0_fixmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,13.225772380828856,0.0,n01631663_eft,0.0,fix_mask,50176.0,0.0004,n01631663_eft_seg0_fixmask,False,0.0004,0.8432294130325317,"[0, 0, 223, 223]",43320.0,107208.0,150528.0,28.778698979591837
1848,onnx/vgg16-7.onnx,vnnlib/n01631663_eft_seg0_fixnonmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,11.19872498512268,0.0,n01631663_eft,0.0,fix_nonmask,50176.0,0.0004,n01631663_eft_seg0_fixnonmask,False,0.0004,0.8432294130325317,"[0, 0, 223, 223]",107208.0,43320.0,150528.0,71.22130102040816
2024,onnx/vgg16-7.onnx,vnnlib/n01641577_bullfrog_global_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,13.444221496582031,0.0,n01641577_bullfrog,-1.0,global,50176.0,0.0004,n01641577_bullfrog_global,True,0.0004,,,150528.0,0.0,150528.0,100.0
2068,onnx/vgg16-7.onnx,vnnlib/n01641577_bullfrog_seg0_fixmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,9.78105926513672,0.0,n01641577_bullfrog,0.0,fix_mask,50176.0,0.0004,n01641577_bullfrog_seg0_fixmask,False,0.0004,0.7734994888305664,"[0, 0, 223, 223]",21792.0,128736.0,150528.0,14.47704081632653
2112,onnx/vgg16-7.onnx,vnnlib/n01641577_bullfrog_seg0_fixnonmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,10.426538228988647,0.0,n01641577_bullfrog,0.0,fix_nonmask,50176.0,0.0004,n01641577_bullfrog_seg0_fixnonmask,False,0.0004,0.7734994888305664,"[0, 0, 223, 223]",128736.0,21792.0,150528.0,85.52295918367346
3344,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_global_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,41.7406005859375,0.0,n01685808_whiptail,-1.0,global,50176.0,0.0004,n01685808_whiptail_global,True,0.0004,,,150528.0,0.0,150528.0,100.0
3388,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,42.60057258605957,0.0,n01685808_whiptail,0.0,fix_mask,50176.0,0.0004,n01685808_whiptail_seg0_fixmask,False,0.0004,0.5920053720474243,"[0, 0, 223, 223]",91572.0,58956.0,150528.0,60.833864795918366
3432,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixnonmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,64.53186321258545,0.0,n01685808_whiptail,0.0,fix_nonmask,50176.0,0.0004,n01685808_whiptail_seg0_fixnonmask,False,0.0004,0.5920053720474243,"[0, 0, 223, 223]",58956.0,91572.0,150528.0,39.166135204081634
5588,onnx/vgg16-7.onnx,vnnlib/n01768244_trilobite_global_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,65.78174996376038,0.0,n01768244_trilobite,-1.0,global,50176.0,0.0004,n01768244_trilobite_global,True,0.0004,,,150528.0,0.0,150528.0,100.0
5632,onnx/vgg16-7.onnx,vnnlib/n01768244_trilobite_seg0_fixmask_k50176_eps_0.0004.vnnlib,1200.0,timeout False,-0.3216968178749084,3.0,1923.7597229480743,1938.7896790504456,0.0,n01768244_trilobite,0.0,fix_mask,50176.0,0.0004,n01768244_trilobite_seg0_fixmask,False,0.0004,0.8933567404747009,"[0, 0, 223, 223]",6378.0,144150.0,150528.0,4.237085459183674
5676,onnx/vgg16-7.onnx,vnnlib/n01768244_trilobite_seg0_fixnonmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,9.564890146255491,0.0,n01768244_trilobite,0.0,fix_nonmask,50176.0,0.0004,n01768244_trilobite_seg0_fixnonmask,False,0.0004,0.8933567404747009,"[0, 0, 223, 223]",144150.0,6378.0,150528.0,95.76291454081633
6380,onnx/vgg16-7.onnx,vnnlib/n01774750_tarantula_global_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,10.05944275856018,0.0,n01774750_tarantula,-1.0,global,50176.0,0.0004,n01774750_tarantula_global,True,0.0004,,,150528.0,0.0,150528.0,100.0
6424,onnx/vgg16-7.onnx,vnnlib/n01774750_tarantula_seg0_fixmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,9.744814157485962,0.0,n01774750_tarantula,0.0,fix_mask,50176.0,0.0004,n01774750_tarantula_seg0_fixmask,False,0.0004,0.6544687747955322,"[0, 0, 223, 223]",77733.0,72795.0,150528.0,51.64022640306123
6468,onnx/vgg16-7.onnx,vnnlib/n01774750_tarantula_seg0_fixnonmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,11.379631280899048,0.0,n01774750_tarantula,0.0,fix_nonmask,50176.0,0.0004,n01774750_tarantula_seg0_fixnonmask,False,0.0004,0.6544687747955322,"[0, 0, 223, 223]",72795.0,77733.0,150528.0,48.35977359693877
7832,onnx/vgg16-7.onnx,vnnlib/n01818515_macaw_global_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,10.504982471466064,0.0,n01818515_macaw,-1.0,global,50176.0,0.0004,n01818515_macaw_global,True,0.0004,,,150528.0,0.0,150528.0,100.0
7876,onnx/vgg16-7.onnx,vnnlib/n01818515_macaw_seg0_fixmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,8.215693712234497,0.0,n01818515_macaw,0.0,fix_mask,50176.0,0.0004,n01818515_macaw_seg0_fixmask,False,0.0004,0.6218736171722412,"[0, 0, 223, 223]",92436.0,58092.0,150528.0,61.407844387755105
7920,onnx/vgg16-7.onnx,vnnlib/n01818515_macaw_seg0_fixnonmask_k50176_eps_0.0004.vnnlib,1200.0,sat True,,,,11.939402103424072,0.0,n01818515_macaw,0.0,fix_nonmask,50176.0,0.0004,n01818515_macaw_seg0_fixnonmask,False,0.0004,0.6218736171722412,"[0, 0, 223, 223]",58092.0,92436.0,150528.0,38.592155612244895
