instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,segment_index,pattern,k,eps_res,tag,is_global,eps,score,bbox,num_changed,num_fixed,total,percent_changed
20,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_global_k12544_eps_0.0002.vnnlib,1200.0,sat True,,,,9.9157133102417,0.0,n01531178_goldfinch,-1.0,global,12544.0,0.0002,n01531178_goldfinch_global,True,0.0002,,,37632.0,112896.0,150528.0,25.0
64,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixmask_k12544_eps_0.0002.vnnlib,1200.0,timeout False,-0.1564902067184448,3.0,1952.8482513427737,2088.257576227188,0.0,n01531178_goldfinch,0.0,fix_mask,12544.0,0.0002,n01531178_goldfinch_seg0_fixmask,False,0.0002,0.889735996723175,"[0, 0, 223, 223]",8463.0,142065.0,150528.0,5.622209821428571
108,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixnonmask_k12544_eps_0.0002.vnnlib,1200.0,sat True,,,,99.69633173942566,0.0,n01531178_goldfinch,0.0,fix_nonmask,12544.0,0.0002,n01531178_goldfinch_seg0_fixnonmask,False,0.0002,0.889735996723175,"[0, 0, 223, 223]",29169.0,121359.0,150528.0,19.377790178571427
284,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_global_k12544_eps_0.0002.vnnlib,1200.0,unsat False,0.087818831205368,0.0,736.7074642181396,880.9447524547577,0.0,n01534433_junco,-1.0,global,12544.0,0.0002,n01534433_junco_global,True,0.0002,,,37632.0,112896.0,150528.0,25.0
328,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixmask_k12544_eps_0.0002.vnnlib,1200.0,unsat False,0.1178300082683563,0.0,680.8151524066925,800.3106565475464,0.0,n01534433_junco,0.0,fix_mask,12544.0,0.0002,n01534433_junco_seg0_fixmask,False,0.0002,0.6341152787208557,"[0, 0, 223, 223]",17910.0,132618.0,150528.0,11.89811862244898
372,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixnonmask_k12544_eps_0.0002.vnnlib,1200.0,unsat False,0.1164955794811248,0.0,664.6182103157043,739.6182599067688,0.0,n01534433_junco,0.0,fix_nonmask,12544.0,0.0002,n01534433_junco_seg0_fixnonmask,False,0.0002,0.6341152787208557,"[0, 0, 223, 223]",19722.0,130806.0,150528.0,13.10188137755102
548,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k12544_eps_0.0002.vnnlib,1200.0,timeout False,-0.0623226761817932,3.0,2139.9552824497223,2270.8290462493896,0.0,n01558993_robin,-1.0,global,12544.0,0.0002,n01558993_robin_global,True,0.0002,,,37632.0,112896.0,150528.0,25.0
592,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k12544_eps_0.0002.vnnlib,1200.0,unsat False,0.0321792960166931,0.0,677.9420416355133,804.1721923351288,0.0,n01558993_robin,0.0,fix_mask,12544.0,0.0002,n01558993_robin_seg0_fixmask,False,0.0002,0.5386311411857605,"[0, 0, 223, 223]",16614.0,133914.0,150528.0,11.037149234693878
636,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixnonmask_k12544_eps_0.0002.vnnlib,1200.0,unsat False,0.0254735946655273,0.0,684.2309548854828,766.3241987228394,0.0,n01558993_robin,0.0,fix_nonmask,12544.0,0.0002,n01558993_robin_seg0_fixnonmask,False,0.0002,0.5386311411857605,"[0, 0, 223, 223]",21018.0,129510.0,150528.0,13.962850765306122
680,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_global_k12544_eps_0.0002.vnnlib,1200.0,unsat False,1.0337955951690674,0.0,659.7873537540436,783.039112329483,0.0,n01560419_bulbul,-1.0,global,12544.0,0.0002,n01560419_bulbul_global,True,0.0002,,,37632.0,112896.0,150528.0,25.0
