instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,segment_index,pattern,k,eps_res,tag,is_global,eps,score,bbox,num_changed,num_fixed,total,percent_changed
22,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_global_k50176_eps_0.0002.vnnlib,1200.0,sat True,,,,140.47530579566956,0.0,n01531178_goldfinch,-1.0,global,50176.0,0.0002,n01531178_goldfinch_global,True,0.0002,,,150528.0,0.0,150528.0,100.0
66,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixmask_k50176_eps_0.0002.vnnlib,1200.0,sat True,,,,110.087641954422,0.0,n01531178_goldfinch,0.0,fix_mask,50176.0,0.0002,n01531178_goldfinch_seg0_fixmask,False,0.0002,0.889735996723175,"[0, 0, 223, 223]",33852.0,116676.0,150528.0,22.488839285714285
110,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixnonmask_k50176_eps_0.0002.vnnlib,1200.0,sat True,,,,102.9597110748291,0.0,n01531178_goldfinch,0.0,fix_nonmask,50176.0,0.0002,n01531178_goldfinch_seg0_fixnonmask,False,0.0002,0.889735996723175,"[0, 0, 223, 223]",116676.0,33852.0,150528.0,77.51116071428571
286,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_global_k50176_eps_0.0002.vnnlib,1200.0,timeout False,-91039.2421875,3.0,4004.379480838776,4121.788275718689,0.0,n01534433_junco,-1.0,global,50176.0,0.0002,n01534433_junco_global,True,0.0002,,,150528.0,0.0,150528.0,100.0
330,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixmask_k50176_eps_0.0002.vnnlib,1200.0,timeout False,-1.7006922960281372,3.0,2376.616745710373,2503.6841230392456,0.0,n01534433_junco,0.0,fix_mask,50176.0,0.0002,n01534433_junco_seg0_fixmask,False,0.0002,0.6341152787208557,"[0, 0, 223, 223]",71646.0,78882.0,150528.0,47.596460459183675
374,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixnonmask_k50176_eps_0.0002.vnnlib,1200.0,timeout False,-3.1379165649414062,3.0,2386.7989983558655,2510.213107585907,0.0,n01534433_junco,0.0,fix_nonmask,50176.0,0.0002,n01534433_junco_seg0_fixnonmask,False,0.0002,0.6341152787208557,"[0, 0, 223, 223]",78882.0,71646.0,150528.0,52.403539540816325
550,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k50176_eps_0.0002.vnnlib,1200.0,sat True,,,,107.58784937858582,0.0,n01558993_robin,-1.0,global,50176.0,0.0002,n01558993_robin_global,True,0.0002,,,150528.0,0.0,150528.0,100.0
594,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k50176_eps_0.0002.vnnlib,1200.0,timeout False,-100.31993103027344,3.0,2570.3274879455566,2712.2572906017303,0.0,n01558993_robin,0.0,fix_mask,50176.0,0.0002,n01558993_robin_seg0_fixmask,False,0.0002,0.5386311411857605,"[0, 0, 223, 223]",66456.0,84072.0,150528.0,44.14859693877551
638,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixnonmask_k50176_eps_0.0002.vnnlib,1200.0,sat True,,,,114.57504034042358,0.0,n01558993_robin,0.0,fix_nonmask,50176.0,0.0002,n01558993_robin_seg0_fixnonmask,False,0.0002,0.5386311411857605,"[0, 0, 223, 223]",84072.0,66456.0,150528.0,55.85140306122449
682,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_global_k50176_eps_0.0002.vnnlib,1200.0,timeout False,-28429.359375,3.0,3400.3301677703857,3527.4709298610687,0.0,n01560419_bulbul,-1.0,global,50176.0,0.0002,n01560419_bulbul_global,True,0.0002,,,150528.0,0.0,150528.0,100.0
726,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_seg0_fixmask_k50176_eps_0.0002.vnnlib,1200.0,unsat False,0.995097041130066,0.0,698.5172433853149,821.6559174060822,0.0,n01560419_bulbul,0.0,fix_mask,50176.0,0.0002,n01560419_bulbul_seg0_fixmask,False,0.0002,0.7939819097518921,"[0, 0, 223, 223]",52743.0,97785.0,150528.0,35.03866390306123
770,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_seg0_fixnonmask_k50176_eps_0.0002.vnnlib,1200.0,timeout False,-6.488764762878418,3.0,2401.013442516327,2521.494126558304,0.0,n01560419_bulbul,0.0,fix_nonmask,50176.0,0.0002,n01560419_bulbul_seg0_fixnonmask,False,0.0002,0.7939819097518921,"[0, 0, 223, 223]",97785.0,52743.0,150528.0,64.96133609693878
814,onnx/vgg16-7.onnx,vnnlib/n01580077_jay_global_k50176_eps_0.0002.vnnlib,1200.0,sat True,,,,120.32242965698242,0.0,n01580077_jay,-1.0,global,50176.0,0.0002,n01580077_jay_global,True,0.0002,,,150528.0,0.0,150528.0,100.0
858,onnx/vgg16-7.onnx,vnnlib/n01580077_jay_seg0_fixmask_k50176_eps_0.0002.vnnlib,1200.0,sat True,,,,103.66599559783936,0.0,n01580077_jay,0.0,fix_mask,50176.0,0.0002,n01580077_jay_seg0_fixmask,False,0.0002,0.8828012347221375,"[0, 0, 223, 222]",33411.0,117117.0,150528.0,22.195870535714285
902,onnx/vgg16-7.onnx,vnnlib/n01580077_jay_seg0_fixnonmask_k50176_eps_0.0002.vnnlib,1200.0,sat True,,,,78.07304120063782,0.0,n01580077_jay,0.0,fix_nonmask,50176.0,0.0002,n01580077_jay_seg0_fixnonmask,False,0.0002,0.8828012347221375,"[0, 0, 223, 222]",117117.0,33411.0,150528.0,77.80412946428571
1738,onnx/vgg16-7.onnx,vnnlib/n01631663_eft_global_k50176_eps_0.0002.vnnlib,1200.0,sat True,,,,9.623486280441284,0.0,n01631663_eft,-1.0,global,50176.0,0.0002,n01631663_eft_global,True,0.0002,,,150528.0,0.0,150528.0,100.0
1782,onnx/vgg16-7.onnx,vnnlib/n01631663_eft_seg0_fixmask_k50176_eps_0.0002.vnnlib,1200.0,sat True,,,,13.235664129257202,0.0,n01631663_eft,0.0,fix_mask,50176.0,0.0002,n01631663_eft_seg0_fixmask,False,0.0002,0.8432294130325317,"[0, 0, 223, 223]",43320.0,107208.0,150528.0,28.778698979591837
1826,onnx/vgg16-7.onnx,vnnlib/n01631663_eft_seg0_fixnonmask_k50176_eps_0.0002.vnnlib,1200.0,sat True,,,,9.887950658798218,0.0,n01631663_eft,0.0,fix_nonmask,50176.0,0.0002,n01631663_eft_seg0_fixnonmask,False,0.0002,0.8432294130325317,"[0, 0, 223, 223]",107208.0,43320.0,150528.0,71.22130102040816
2002,onnx/vgg16-7.onnx,vnnlib/n01641577_bullfrog_global_k50176_eps_0.0002.vnnlib,1200.0,sat True,,,,16.56526756286621,0.0,n01641577_bullfrog,-1.0,global,50176.0,0.0002,n01641577_bullfrog_global,True,0.0002,,,150528.0,0.0,150528.0,100.0
2046,onnx/vgg16-7.onnx,vnnlib/n01641577_bullfrog_seg0_fixmask_k50176_eps_0.0002.vnnlib,1200.0,sat True,,,,34.61798024177551,0.0,n01641577_bullfrog,0.0,fix_mask,50176.0,0.0002,n01641577_bullfrog_seg0_fixmask,False,0.0002,0.7734994888305664,"[0, 0, 223, 223]",21792.0,128736.0,150528.0,14.47704081632653
2090,onnx/vgg16-7.onnx,vnnlib/n01641577_bullfrog_seg0_fixnonmask_k50176_eps_0.0002.vnnlib,1200.0,sat True,,,,10.353054285049438,0.0,n01641577_bullfrog,0.0,fix_nonmask,50176.0,0.0002,n01641577_bullfrog_seg0_fixnonmask,False,0.0002,0.7734994888305664,"[0, 0, 223, 223]",128736.0,21792.0,150528.0,85.52295918367346
