instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,segment_index,pattern,k,eps_res,tag,is_global,eps,score,bbox,num_changed,num_fixed,total,percent_changed
32,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_global_k25088_eps_0.0003.vnnlib,1200.0,sat True,,,,13.20730447769165,0.0,n01531178_goldfinch,-1.0,global,25088.0,0.0003,n01531178_goldfinch_global,True,0.0003,,,75264.0,75264.0,150528.0,50.0
76,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixmask_k25088_eps_0.0003.vnnlib,1200.0,sat True,,,,129.95209074020386,0.0,n01531178_goldfinch,0.0,fix_mask,25088.0,0.0003,n01531178_goldfinch_seg0_fixmask,False,0.0003,0.889735996723175,"[0, 0, 223, 223]",16926.0,133602.0,150528.0,11.244419642857142
120,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixnonmask_k25088_eps_0.0003.vnnlib,1200.0,sat True,,,,111.3321750164032,0.0,n01531178_goldfinch,0.0,fix_nonmask,25088.0,0.0003,n01531178_goldfinch_seg0_fixnonmask,False,0.0003,0.889735996723175,"[0, 0, 223, 223]",58338.0,92190.0,150528.0,38.755580357142854
296,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_global_k25088_eps_0.0003.vnnlib,1200.0,timeout False,-784.8640747070312,3.0,3079.8565762043,3214.492084503174,0.0,n01534433_junco,-1.0,global,25088.0,0.0003,n01534433_junco_global,True,0.0003,,,75264.0,75264.0,150528.0,50.0
340,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixmask_k25088_eps_0.0003.vnnlib,1200.0,timeout False,-0.0221015512943267,3.0,2285.7712593078613,2434.4536793231964,0.0,n01534433_junco,0.0,fix_mask,25088.0,0.0003,n01534433_junco_seg0_fixmask,False,0.0003,0.6341152787208557,"[0, 0, 223, 223]",35823.0,114705.0,150528.0,23.798230229591837
384,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixnonmask_k25088_eps_0.0003.vnnlib,1200.0,timeout False,-0.0694940090179443,3.0,2250.8965470790863,2369.9335095882416,0.0,n01534433_junco,0.0,fix_nonmask,25088.0,0.0003,n01534433_junco_seg0_fixnonmask,False,0.0003,0.6341152787208557,"[0, 0, 223, 223]",39441.0,111087.0,150528.0,26.201769770408163
560,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k25088_eps_0.0003.vnnlib,1200.0,sat True,,,,117.64810800552368,0.0,n01558993_robin,-1.0,global,25088.0,0.0003,n01558993_robin_global,True,0.0003,,,75264.0,75264.0,150528.0,50.0
604,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k25088_eps_0.0003.vnnlib,1200.0,timeout False,-0.8416757583618164,3.0,2282.67409491539,2426.899228811264,0.0,n01558993_robin,0.0,fix_mask,25088.0,0.0003,n01558993_robin_seg0_fixmask,False,0.0003,0.5386311411857605,"[0, 0, 223, 223]",33228.0,117300.0,150528.0,22.074298469387756
648,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixnonmask_k25088_eps_0.0003.vnnlib,1200.0,error,,,,,,n01558993_robin,0.0,fix_nonmask,25088.0,0.0003,n01558993_robin_seg0_fixnonmask,False,0.0003,0.5386311411857605,"[0, 0, 223, 223]",42036.0,108492.0,150528.0,27.925701530612244
692,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_global_k25088_eps_0.0003.vnnlib,1200.0,timeout False,-203.06253051757812,3.0,2644.12388586998,2764.735513687134,0.0,n01560419_bulbul,-1.0,global,25088.0,0.0003,n01560419_bulbul_global,True,0.0003,,,75264.0,75264.0,150528.0,50.0
