instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
3,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,43.49545168876648,0,n01871265_tusker,global,-1,12544,0.0001,vgg16-7,True,,,37632,112896,150528,25.0,random
9,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,40.90515327453613,0,n01871265_tusker,fix_mask,0,12544,0.0001,vgg16-7,False,0.7893670201301575,"[0, 0, 223, 220]",37632,112896,150528,25.0,random
15,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,38.06597018241882,0,n01871265_tusker,fix_nonmask,0,12544,0.0001,vgg16-7,False,0.7893670201301575,"[0, 0, 223, 220]",37632,112896,150528,25.0,random
21,onnx/vgg16-7.onnx,vnnlib/n01872401_echidna_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,41.67743444442749,0,n01872401_echidna,global,-1,12544,0.0001,vgg16-7,True,,,37632,112896,150528,25.0,random
27,onnx/vgg16-7.onnx,vnnlib/n01872401_echidna_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,42.49633741378784,0,n01872401_echidna,fix_mask,0,12544,0.0001,vgg16-7,False,0.8836685419082642,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
33,onnx/vgg16-7.onnx,vnnlib/n01872401_echidna_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,37.62757849693298,0,n01872401_echidna,fix_nonmask,0,12544,0.0001,vgg16-7,False,0.8836685419082642,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
39,onnx/vgg16-7.onnx,vnnlib/n01873310_platypus_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,37.65104269981384,0,n01873310_platypus,global,-1,12544,0.0001,vgg16-7,True,,,37632,112896,150528,25.0,random
45,onnx/vgg16-7.onnx,vnnlib/n01873310_platypus_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,timeout False,-0.0026341378688812,3.0,1832.0254173278809,1880.2588412761688,0,n01873310_platypus,fix_mask,0,12544,0.0001,vgg16-7,False,0.7479422688484192,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
51,onnx/vgg16-7.onnx,vnnlib/n01873310_platypus_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,37.99312901496887,0,n01873310_platypus,fix_nonmask,0,12544,0.0001,vgg16-7,False,0.7479422688484192,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
57,onnx/vgg16-7.onnx,vnnlib/n01877812_wallaby_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,36.58321571350098,0,n01877812_wallaby,global,-1,12544,0.0001,vgg16-7,True,,,37632,112896,150528,25.0,random
