instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
5,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,0.9267597198486328,41.18020296096802,0,n01871265_tusker,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
11,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_fix_mask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,3.286578893661499,42.42110109329224,0,n01871265_tusker,fix_mask,0,3136,0.0001,vgg16-7,False,0.7893670201301575,"[0, 0, 223, 220]",9408,141120,150528,6.25,random
17,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_fix_nonmask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.844956398010254,46.30549478530884,0,n01871265_tusker,fix_nonmask,0,3136,0.0001,vgg16-7,False,0.7893670201301575,"[0, 0, 223, 220]",9408,141120,150528,6.25,random
23,onnx/vgg16-7.onnx,vnnlib/n01872401_echidna_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.9845502376556396,44.46089792251587,0,n01872401_echidna,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
29,onnx/vgg16-7.onnx,vnnlib/n01872401_echidna_fix_mask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.9257543087005615,43.35524010658264,0,n01872401_echidna,fix_mask,0,3136,0.0001,vgg16-7,False,0.8836685419082642,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
35,onnx/vgg16-7.onnx,vnnlib/n01872401_echidna_fix_nonmask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.0112431049346924,41.76516675949097,0,n01872401_echidna,fix_nonmask,0,3136,0.0001,vgg16-7,False,0.8836685419082642,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
41,onnx/vgg16-7.onnx,vnnlib/n01873310_platypus_global_k3136_eps_0.0001.vnnlib,1200,unsat False,0.0055082440376281,0.0,547.4485011100769,583.9276142120361,0,n01873310_platypus,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
47,onnx/vgg16-7.onnx,vnnlib/n01873310_platypus_fix_mask_seg0_k3136_eps_0.0001.vnnlib,1200,unsat False,0.0056484341621398,0.0,551.5646767616272,586.5358374118805,0,n01873310_platypus,fix_mask,0,3136,0.0001,vgg16-7,False,0.7479422688484192,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
53,onnx/vgg16-7.onnx,vnnlib/n01873310_platypus_fix_nonmask_seg0_k3136_eps_0.0001.vnnlib,1200,unsat False,0.0053580999374389,0.0,545.8744242191315,582.3499834537506,0,n01873310_platypus,fix_nonmask,0,3136,0.0001,vgg16-7,False,0.7479422688484192,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
59,onnx/vgg16-7.onnx,vnnlib/n01877812_wallaby_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.54386568069458,37.7655189037323,0,n01877812_wallaby,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
65,onnx/vgg16-7.onnx,vnnlib/n01877812_wallaby_fix_mask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.7708044052124023,38.08761262893677,0,n01877812_wallaby,fix_mask,0,3136,0.0001,vgg16-7,False,0.7631836533546448,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
71,onnx/vgg16-7.onnx,vnnlib/n01877812_wallaby_fix_nonmask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.5928676128387451,39.186307430267334,0,n01877812_wallaby,fix_nonmask,0,3136,0.0001,vgg16-7,False,0.7631836533546448,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
77,onnx/vgg16-7.onnx,vnnlib/n01882714_koala_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.8198213577270508,38.18714213371277,0,n01882714_koala,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
83,onnx/vgg16-7.onnx,vnnlib/n01882714_koala_fix_mask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.778224229812622,37.44170689582825,0,n01882714_koala,fix_mask,0,3136,0.0001,vgg16-7,False,0.9428346157073976,"[0, 7, 223, 219]",9408,141120,150528,6.25,random
89,onnx/vgg16-7.onnx,vnnlib/n01882714_koala_fix_nonmask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.4716055393218994,40.563841104507446,0,n01882714_koala,fix_nonmask,0,3136,0.0001,vgg16-7,False,0.9428346157073976,"[0, 7, 223, 219]",9408,141120,150528,6.25,random
95,onnx/vgg16-7.onnx,vnnlib/n01883070_wombat_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.7951526641845703,37.89096260070801,0,n01883070_wombat,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
101,onnx/vgg16-7.onnx,vnnlib/n01883070_wombat_fix_mask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.7705247402191162,38.098905086517334,0,n01883070_wombat,fix_mask,0,3136,0.0001,vgg16-7,False,0.9007347822189332,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
107,onnx/vgg16-7.onnx,vnnlib/n01883070_wombat_fix_nonmask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,2.612903118133545,38.707502126693726,0,n01883070_wombat,fix_nonmask,0,3136,0.0001,vgg16-7,False,0.9007347822189332,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
113,onnx/vgg16-7.onnx,vnnlib/n01914609_sea_anemone_global_k3136_eps_0.0001.vnnlib,1200,unsat False,0.265749454498291,0.0,619.956310749054,672.6148414611816,0,n01914609_sea_anemone,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
119,onnx/vgg16-7.onnx,vnnlib/n01914609_sea_anemone_fix_mask_seg0_k3136_eps_0.0001.vnnlib,1200,unsat False,0.2663604915142059,0.0,613.9225599765778,649.7067167758942,0,n01914609_sea_anemone,fix_mask,0,3136,0.0001,vgg16-7,False,0.8834232091903687,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
125,onnx/vgg16-7.onnx,vnnlib/n01914609_sea_anemone_fix_nonmask_seg0_k3136_eps_0.0001.vnnlib,1200,unsat False,0.2652305960655212,0.0,626.299619436264,664.5827462673187,0,n01914609_sea_anemone,fix_nonmask,0,3136,0.0001,vgg16-7,False,0.8834232091903687,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
131,onnx/vgg16-7.onnx,vnnlib/n01917289_brain_coral_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.773636817932129,37.53278183937073,0,n01917289_brain_coral,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
