instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable
1,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_global_k50176_eps_0.0001.vnnlib,1200,sat True,,,,45.19492864608765,0
2,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_global_k25088_eps_0.0001.vnnlib,1200,sat True,,,,43.426403760910034,0
3,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,43.49545168876648,0
4,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_global_k6272_eps_0.0001.vnnlib,1200,sat True,,,,40.05072474479675,0
5,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,0.9267597198486328,41.18020296096802,0
6,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_global_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.0455973148345947,41.646326541900635,0
7,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_fix_mask_seg0_k50176_eps_0.0001.vnnlib,1200,sat True,,,,40.44697976112366,0
8,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_fix_mask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,42.60472822189331,0
9,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,40.90515327453613,0
10,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_fix_mask_seg0_k6272_eps_0.0001.vnnlib,1200,sat True,,,,38.34427833557129,0
11,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_fix_mask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,3.286578893661499,42.421101093292236,0
12,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_fix_mask_seg0_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.1344778537750244,40.591097593307495,0
13,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_fix_nonmask_seg0_k50176_eps_0.0001.vnnlib,1200,sat True,,,,40.14484667778015,0
14,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_fix_nonmask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,38.31650710105896,0
15,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,38.06597018241882,0
16,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_fix_nonmask_seg0_k6272_eps_0.0001.vnnlib,1200,sat True,,,,41.03672528266907,0
17,onnx/vgg16-7.onnx,vnnlib/n01871265_tusker_fix_nonmask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.844956398010254,46.30549478530884,0
