instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
1,onnx/vgg16-7.onnx,vnnlib/n01644373_tree_frog_global_k50176_eps_0.0001.vnnlib,1200,unsat False,1.1993319988250732,0.0,726.0878927707672,767.6810357570648,0,n01644373_tree_frog,global,-1,50176,0.0001,vgg16-7,True,,,150528,0,150528,100.0,random
2,onnx/vgg16-7.onnx,vnnlib/n01644373_tree_frog_global_k25088_eps_0.0001.vnnlib,1200,unsat False,1.5337462425231934,0.0,665.0040056705475,682.3440957069397,0,n01644373_tree_frog,global,-1,25088,0.0001,vgg16-7,True,,,75264,75264,150528,50.0,random
3,onnx/vgg16-7.onnx,vnnlib/n01644373_tree_frog_global_k12544_eps_0.0001.vnnlib,1200,unsat False,1.552096605300903,0.0,641.4616963863373,654.4840877056122,0,n01644373_tree_frog,global,-1,12544,0.0001,vgg16-7,True,,,37632,112896,150528,25.0,random
4,onnx/vgg16-7.onnx,vnnlib/n01644373_tree_frog_global_k6272_eps_0.0001.vnnlib,1200,unsat False,1.5574023723602295,0.0,620.3307776451111,633.3360059261322,0,n01644373_tree_frog,global,-1,6272,0.0001,vgg16-7,True,,,18816,131712,150528,12.5,random
5,onnx/vgg16-7.onnx,vnnlib/n01644373_tree_frog_global_k3136_eps_0.0001.vnnlib,1200,unsat False,1.5595483779907229,0.0,577.4952268600464,582.837456703186,0,n01644373_tree_frog,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
6,onnx/vgg16-7.onnx,vnnlib/n01644373_tree_frog_global_k1568_eps_0.0001.vnnlib,1200,unsat False,1.560504913330078,0.0,552.1877684593201,557.3837807178497,0,n01644373_tree_frog,global,-1,1568,0.0001,vgg16-7,True,,,4704,145824,150528,3.125,random
7,onnx/vgg16-7.onnx,vnnlib/n01644373_tree_frog_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200,unsat False,1.5592122077941897,0.0,571.6193940639496,576.7929754257202,0,n01644373_tree_frog,fix_mask,0,50176,0.0001,vgg16-7,False,0.9081088304519652,"[0, 0, 223, 223]",7407,143121,150528,4.920679209183674,random
8,onnx/vgg16-7.onnx,vnnlib/n01644373_tree_frog_seg0_fixmask_k25088_eps_0.0001.vnnlib,1200,unsat False,1.5604021549224854,0.0,555.3487040996552,560.6340243816376,0,n01644373_tree_frog,fix_mask,0,25088,0.0001,vgg16-7,False,0.9081088304519652,"[0, 0, 223, 223]",7407,143121,150528,4.920679209183674,random
9,onnx/vgg16-7.onnx,vnnlib/n01644373_tree_frog_seg0_fixmask_k12544_eps_0.0001.vnnlib,1200,unsat False,1.560926914215088,0.0,540.0724129676819,545.235524892807,0,n01644373_tree_frog,fix_mask,0,12544,0.0001,vgg16-7,False,0.9081088304519652,"[0, 0, 223, 223]",7407,143121,150528,4.920679209183674,random
10,onnx/vgg16-7.onnx,vnnlib/n01644373_tree_frog_seg0_fixmask_k6272_eps_0.0001.vnnlib,1200,unsat False,1.5611872673034668,0.0,544.4632642269135,549.72105717659,0,n01644373_tree_frog,fix_mask,0,6272,0.0001,vgg16-7,False,0.9081088304519652,"[0, 0, 223, 223]",7407,143121,150528,4.920679209183674,random
