instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,segment_index,pattern,k,eps_res,tag,is_global,eps,score,bbox,num_changed,num_fixed,total,percent_changed
43,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_global_k25088_eps_0.0004.vnnlib,1200.0,sat True,,,,10.13714051246643,0.0,n01531178_goldfinch,-1.0,global,25088.0,0.0004,n01531178_goldfinch_global,True,0.0004,,,75264.0,75264.0,150528.0,50.0
87,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixmask_k25088_eps_0.0004.vnnlib,1200.0,sat True,,,,10.944641351699827,0.0,n01531178_goldfinch,0.0,fix_mask,25088.0,0.0004,n01531178_goldfinch_seg0_fixmask,False,0.0004,0.889735996723175,"[0, 0, 223, 223]",16926.0,133602.0,150528.0,11.244419642857142
131,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixnonmask_k25088_eps_0.0004.vnnlib,1200.0,sat True,,,,115.3546748161316,0.0,n01531178_goldfinch,0.0,fix_nonmask,25088.0,0.0004,n01531178_goldfinch_seg0_fixnonmask,False,0.0004,0.889735996723175,"[0, 0, 223, 223]",58338.0,92190.0,150528.0,38.755580357142854
307,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_global_k25088_eps_0.0004.vnnlib,1200.0,timeout False,-96367.4609375,3.0,4026.504356622696,4146.848506450653,0.0,n01534433_junco,-1.0,global,25088.0,0.0004,n01534433_junco_global,True,0.0004,,,75264.0,75264.0,150528.0,50.0
351,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixmask_k25088_eps_0.0004.vnnlib,1200.0,timeout False,-1.7824501991271973,3.0,2393.1762759685516,2496.509405851364,0.0,n01534433_junco,0.0,fix_mask,25088.0,0.0004,n01534433_junco_seg0_fixmask,False,0.0004,0.6341152787208557,"[0, 0, 223, 223]",35823.0,114705.0,150528.0,23.798230229591837
395,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixnonmask_k25088_eps_0.0004.vnnlib,1200.0,timeout False,-3.413978099822998,3.0,2405.5481717586517,2529.566458940506,0.0,n01534433_junco,0.0,fix_nonmask,25088.0,0.0004,n01534433_junco_seg0_fixnonmask,False,0.0004,0.6341152787208557,"[0, 0, 223, 223]",39441.0,111087.0,150528.0,26.201769770408163
571,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k25088_eps_0.0004.vnnlib,1200.0,sat True,,,,110.98229002952576,0.0,n01558993_robin,-1.0,global,25088.0,0.0004,n01558993_robin_global,True,0.0004,,,75264.0,75264.0,150528.0,50.0
615,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k25088_eps_0.0004.vnnlib,1200.0,timeout False,-89.17034149169922,3.0,2590.2509377002716,2702.4505894184113,0.0,n01558993_robin,0.0,fix_mask,25088.0,0.0004,n01558993_robin_seg0_fixmask,False,0.0004,0.5386311411857605,"[0, 0, 223, 223]",33228.0,117300.0,150528.0,22.074298469387756
659,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixnonmask_k25088_eps_0.0004.vnnlib,1200.0,sat True,,,,127.7149224281311,0.0,n01558993_robin,0.0,fix_nonmask,25088.0,0.0004,n01558993_robin_seg0_fixnonmask,False,0.0004,0.5386311411857605,"[0, 0, 223, 223]",42036.0,108492.0,150528.0,27.925701530612244
703,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_global_k25088_eps_0.0004.vnnlib,1200.0,error,,,,,,n01560419_bulbul,-1.0,global,25088.0,0.0004,n01560419_bulbul_global,True,0.0004,,,75264.0,75264.0,150528.0,50.0
747,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_seg0_fixmask_k25088_eps_0.0004.vnnlib,1200.0,unsat False,0.9927613139152528,0.0,698.5905649662018,827.8704488277435,0.0,n01560419_bulbul,0.0,fix_mask,25088.0,0.0004,n01560419_bulbul_seg0_fixmask,False,0.0004,0.7939819097518921,"[0, 0, 223, 223]",26373.0,124155.0,150528.0,17.520328443877553
