instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,segment_index,pattern,k,eps_res,tag,is_global,eps,score,bbox,num_changed,num_fixed,total,percent_changed
10,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_global_k25088_eps_0.0001.vnnlib,1200.0,sat True,,,,108.67602109909058,0.0,n01531178_goldfinch,-1.0,global,25088.0,0.0001,n01531178_goldfinch_global,True,0.0001,,,75264.0,75264.0,150528.0,50.0
54,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixmask_k25088_eps_0.0001.vnnlib,1200.0,sat True,,,,9.991254806518556,0.0,n01531178_goldfinch,0.0,fix_mask,25088.0,0.0001,n01531178_goldfinch_seg0_fixmask,False,0.0001,0.889735996723175,"[0, 0, 223, 223]",16926.0,133602.0,150528.0,11.244419642857142
98,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixnonmask_k25088_eps_0.0001.vnnlib,1200.0,sat True,,,,10.079415559768677,0.0,n01531178_goldfinch,0.0,fix_nonmask,25088.0,0.0001,n01531178_goldfinch_seg0_fixnonmask,False,0.0001,0.889735996723175,"[0, 0, 223, 223]",58338.0,92190.0,150528.0,38.755580357142854
274,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_global_k25088_eps_0.0001.vnnlib,1200.0,unsat False,0.0880993604660034,0.0,734.7788364887238,755.8673973083496,0.0,n01534433_junco,-1.0,global,25088.0,0.0001,n01534433_junco_global,True,0.0001,,,75264.0,75264.0,150528.0,50.0
318,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixmask_k25088_eps_0.0001.vnnlib,1200.0,unsat False,0.1178522706031799,0.0,665.3712604045868,762.6261620521545,0.0,n01534433_junco,0.0,fix_mask,25088.0,0.0001,n01534433_junco_seg0_fixmask,False,0.0001,0.6341152787208557,"[0, 0, 223, 223]",35823.0,114705.0,150528.0,23.798230229591837
362,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixnonmask_k25088_eps_0.0001.vnnlib,1200.0,unsat False,0.1165787577629089,0.0,668.401421546936,796.022449016571,0.0,n01534433_junco,0.0,fix_nonmask,25088.0,0.0001,n01534433_junco_seg0_fixnonmask,False,0.0001,0.6341152787208557,"[0, 0, 223, 223]",39441.0,111087.0,150528.0,26.201769770408163
538,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k25088_eps_0.0001.vnnlib,1200.0,timeout False,-0.0629500150680542,3.0,2145.736772537231,2249.6152482032776,0.0,n01558993_robin,-1.0,global,25088.0,0.0001,n01558993_robin_global,True,0.0001,,,75264.0,75264.0,150528.0,50.0
582,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k25088_eps_0.0001.vnnlib,1200.0,unsat False,0.0320294499397277,0.0,672.350569486618,799.192355632782,0.0,n01558993_robin,0.0,fix_mask,25088.0,0.0001,n01558993_robin_seg0_fixmask,False,0.0001,0.5386311411857605,"[0, 0, 223, 223]",33228.0,117300.0,150528.0,22.074298469387756
626,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixnonmask_k25088_eps_0.0001.vnnlib,1200.0,unsat False,0.025797426700592,0.0,685.1215841770172,806.6696236133575,0.0,n01558993_robin,0.0,fix_nonmask,25088.0,0.0001,n01558993_robin_seg0_fixnonmask,False,0.0001,0.5386311411857605,"[0, 0, 223, 223]",42036.0,108492.0,150528.0,27.925701530612244
670,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_global_k25088_eps_0.0001.vnnlib,1200.0,unsat False,1.0334296226501465,0.0,658.8559966087341,758.2291438579559,0.0,n01560419_bulbul,-1.0,global,25088.0,0.0001,n01560419_bulbul_global,True,0.0001,,,75264.0,75264.0,150528.0,50.0
714,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_seg0_fixmask_k25088_eps_0.0001.vnnlib,1200.0,unsat False,1.0482298135757446,0.0,625.5541369915009,714.2768979072571,0.0,n01560419_bulbul,0.0,fix_mask,25088.0,0.0001,n01560419_bulbul_seg0_fixmask,False,0.0001,0.7939819097518921,"[0, 0, 223, 223]",26373.0,124155.0,150528.0,17.520328443877553
758,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_seg0_fixnonmask_k25088_eps_0.0001.vnnlib,1200.0,unsat False,1.043558120727539,0.0,644.9538991451263,789.2852146625519,0.0,n01560419_bulbul,0.0,fix_nonmask,25088.0,0.0001,n01560419_bulbul_seg0_fixnonmask,False,0.0001,0.7939819097518921,"[0, 0, 223, 223]",48891.0,101637.0,150528.0,32.47967155612245
802,onnx/vgg16-7.onnx,vnnlib/n01580077_jay_global_k25088_eps_0.0001.vnnlib,1200.0,sat True,,,,118.36226725578308,0.0,n01580077_jay,-1.0,global,25088.0,0.0001,n01580077_jay_global,True,0.0001,,,75264.0,75264.0,150528.0,50.0
