instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,segment_index,pattern,k,eps_res,tag,is_global,eps,score,bbox,num_changed,num_fixed,total,percent_changed
9,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_global_k12544_eps_0.0001.vnnlib,1200.0,sat True,,,,103.08066153526306,0.0,n01531178_goldfinch,-1.0,global,12544.0,0.0001,n01531178_goldfinch_global,True,0.0001,,,37632.0,112896.0,150528.0,25.0
53,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixmask_k12544_eps_0.0001.vnnlib,1200.0,timeout False,-0.1513943672180175,3.0,1871.0177006721497,2005.7387442588808,0.0,n01531178_goldfinch,0.0,fix_mask,12544.0,0.0001,n01531178_goldfinch_seg0_fixmask,False,0.0001,0.889735996723175,"[0, 0, 223, 223]",8463.0,142065.0,150528.0,5.622209821428571
97,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixnonmask_k12544_eps_0.0001.vnnlib,1200.0,sat True,,,,76.5788927078247,0.0,n01531178_goldfinch,0.0,fix_nonmask,12544.0,0.0001,n01531178_goldfinch_seg0_fixnonmask,False,0.0001,0.889735996723175,"[0, 0, 223, 223]",29169.0,121359.0,150528.0,19.377790178571427
273,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_global_k12544_eps_0.0001.vnnlib,1200.0,unsat False,0.1173178553581237,0.0,660.1208519935608,785.651285648346,0.0,n01534433_junco,-1.0,global,12544.0,0.0001,n01534433_junco_global,True,0.0001,,,37632.0,112896.0,150528.0,25.0
317,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixmask_k12544_eps_0.0001.vnnlib,1200.0,unsat False,0.124520868062973,0.0,656.616738319397,748.4903166294098,0.0,n01534433_junco,0.0,fix_mask,12544.0,0.0001,n01534433_junco_seg0_fixmask,False,0.0001,0.6341152787208557,"[0, 0, 223, 223]",17910.0,132618.0,150528.0,11.89811862244898
361,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixnonmask_k12544_eps_0.0001.vnnlib,1200.0,unsat False,0.1240710914134979,0.0,661.7050242424011,797.4746649265289,0.0,n01534433_junco,0.0,fix_nonmask,12544.0,0.0001,n01534433_junco_seg0_fixnonmask,False,0.0001,0.6341152787208557,"[0, 0, 223, 223]",19722.0,130806.0,150528.0,13.10188137755102
537,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k12544_eps_0.0001.vnnlib,1200.0,unsat False,0.0293683409690856,0.0,686.0313372612,800.3258578777313,0.0,n01558993_robin,-1.0,global,12544.0,0.0001,n01558993_robin_global,True,0.0001,,,37632.0,112896.0,150528.0,25.0
581,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k12544_eps_0.0001.vnnlib,1200.0,unsat False,0.0435174703598022,0.0,651.6577155590057,771.7023296356201,0.0,n01558993_robin,0.0,fix_mask,12544.0,0.0001,n01558993_robin_seg0_fixmask,False,0.0001,0.5386311411857605,"[0, 0, 223, 223]",16614.0,133914.0,150528.0,11.037149234693878
625,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixnonmask_k12544_eps_0.0001.vnnlib,1200.0,unsat False,0.0417019724845886,0.0,663.2470960617065,790.87864112854,0.0,n01558993_robin,0.0,fix_nonmask,12544.0,0.0001,n01558993_robin_seg0_fixnonmask,False,0.0001,0.5386311411857605,"[0, 0, 223, 223]",21018.0,129510.0,150528.0,13.962850765306122
669,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_global_k12544_eps_0.0001.vnnlib,1200.0,unsat False,1.046261429786682,0.0,630.043948173523,752.2290122509003,0.0,n01560419_bulbul,-1.0,global,12544.0,0.0001,n01560419_bulbul_global,True,0.0001,,,37632.0,112896.0,150528.0,25.0
