instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
1,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_global_k50176_eps_0.0001.vnnlib,1200,sat True,,,,45.78622317314148,0.0,n01531178_goldfinch,global,-1,50176,0.0001,vgg16-7,True,,,150528,0,150528,100.0,random
151,onnx/vgg16-7.onnx,vnnlib/n01592084_chickadee_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200,unsat False,0.5045148730278015,0.0,776.7354643344879,790.131511926651,0.0,n01592084_chickadee,fix_mask,0,50176,0.0001,vgg16-7,False,0.8566139340400696,"[0, 0, 223, 223]",50592,99936,150528,33.609693877551024,random
157,onnx/vgg16-7.onnx,vnnlib/n01592084_chickadee_seg0_fixnonmask_k50176_eps_0.0001.vnnlib,1200,timeout False,-10.383955001831056,3.0,2658.209468126297,2671.4047091007233,0.0,n01592084_chickadee,fix_nonmask,0,50176,0.0001,vgg16-7,False,0.8566139340400696,"[0, 0, 223, 223]",99936,50592,150528,66.39030612244898,random
163,onnx/vgg16-7.onnx,vnnlib/n01601694_water_ouzel_global_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.661073923110962,0.0,n01601694_water_ouzel,global,-1,50176,0.0001,vgg16-7,True,,,150528,0,150528,100.0,random
169,onnx/vgg16-7.onnx,vnnlib/n01601694_water_ouzel_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.557185173034668,0.0,n01601694_water_ouzel,fix_mask,0,50176,0.0001,vgg16-7,False,0.882319986820221,"[0, 0, 223, 222]",42711,107817,150528,28.374123086734695,random
175,onnx/vgg16-7.onnx,vnnlib/n01601694_water_ouzel_seg0_fixnonmask_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.497887134552002,0.0,n01601694_water_ouzel,fix_nonmask,0,50176,0.0001,vgg16-7,False,0.882319986820221,"[0, 0, 223, 222]",107817,42711,150528,71.6258769132653,random
7,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.767087459564209,0.0,n01531178_goldfinch,fix_mask,0,50176,0.0001,vgg16-7,False,0.8897364735603333,"[0, 0, 223, 223]",33852,116676,150528,22.488839285714285,random
13,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixnonmask_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.632990121841431,0.0,n01531178_goldfinch,fix_nonmask,0,50176,0.0001,vgg16-7,False,0.8897364735603333,"[0, 0, 223, 223]",116676,33852,150528,77.51116071428571,random
19,onnx/vgg16-7.onnx,vnnlib/n01532829_house_finch_global_k50176_eps_0.0001.vnnlib,1200,error,,,,,,n01532829_house_finch,global,-1,50176,0.0001,vgg16-7,True,,,150528,0,150528,100.0,random
25,onnx/vgg16-7.onnx,vnnlib/n01532829_house_finch_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200,unsat False,0.9387835264205932,0.0,791.1375708580017,804.3687837123871,0.0,n01532829_house_finch,fix_mask,0,50176,0.0001,vgg16-7,False,0.7959659695625305,"[0, 1, 223, 219]",44424,106104,150528,29.512117346938776,random
