instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
2,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_global_k25088_eps_0.0001.vnnlib,1200,sat True,,,,10.096038818359377,0,n01796340_ptarmigan,global,-1,25088,0.0001,vgg16-7,True,,,75264,75264,150528,50.0,random
8,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_fix_mask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,6.300607681274414,0,n01796340_ptarmigan,fix_mask,0,25088,0.0001,vgg16-7,False,0.8835958242416382,"[0, 0, 223, 223]",18756,131772,150528,12.46014030612245,random
14,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_fix_nonmask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,6.168114423751831,0,n01796340_ptarmigan,fix_nonmask,0,25088,0.0001,vgg16-7,False,0.8835958242416382,"[0, 0, 223, 223]",75264,75264,150528,50.0,random
20,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_global_k25088_eps_0.0001.vnnlib,1200,sat True,,,,8.713742017745972,0,n01797886_ruffed_grouse,global,-1,25088,0.0001,vgg16-7,True,,,75264,75264,150528,50.0,random
26,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_fix_mask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.921928405761719,0,n01797886_ruffed_grouse,fix_mask,0,25088,0.0001,vgg16-7,False,0.7455422878265381,"[0, 0, 223, 223]",15657,134871,150528,10.40138711734694,random
32,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_fix_nonmask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.936359882354736,0,n01797886_ruffed_grouse,fix_nonmask,0,25088,0.0001,vgg16-7,False,0.7455422878265381,"[0, 0, 223, 223]",75264,75264,150528,50.0,random
38,onnx/vgg16-7.onnx,vnnlib/n01806143_peacock_global_k25088_eps_0.0001.vnnlib,1200,unsat False,0.3852020502090454,0.0,715.5694341659546,729.7095696926117,0,n01806143_peacock,global,-1,25088,0.0001,vgg16-7,True,,,75264,75264,150528,50.0,random
44,onnx/vgg16-7.onnx,vnnlib/n01806143_peacock_fix_mask_seg0_k25088_eps_0.0001.vnnlib,1200,unsat False,0.3767180442810058,0.0,731.7236592769623,747.3668525218964,0,n01806143_peacock,fix_mask,0,25088,0.0001,vgg16-7,False,0.6508326530456543,"[0, 0, 223, 223]",75264,75264,150528,50.0,random
50,onnx/vgg16-7.onnx,vnnlib/n01806143_peacock_fix_nonmask_seg0_k25088_eps_0.0001.vnnlib,1200,unsat False,0.3998883962631225,0.0,700.7974472045898,714.9524400234222,0,n01806143_peacock,fix_nonmask,0,25088,0.0001,vgg16-7,False,0.6508326530456543,"[0, 0, 223, 223]",65850,84678,150528,43.74601403061224,random
56,onnx/vgg16-7.onnx,vnnlib/n01806567_quail_global_k25088_eps_0.0001.vnnlib,1200,timeout False,-2.12770938873291,3.0,2564.8918356895447,2578.0215017795563,0,n01806567_quail,global,-1,25088,0.0001,vgg16-7,True,,,75264,75264,150528,50.0,random
62,onnx/vgg16-7.onnx,vnnlib/n01806567_quail_fix_mask_seg0_k25088_eps_0.0001.vnnlib,1200,unsat False,0.3483339548110962,0.0,705.9107222557068,719.2071077823639,0,n01806567_quail,fix_mask,0,25088,0.0001,vgg16-7,False,0.8315478563308716,"[0, 1, 223, 222]",29016,121512,150528,19.276147959183675,random
68,onnx/vgg16-7.onnx,vnnlib/n01806567_quail_fix_nonmask_seg0_k25088_eps_0.0001.vnnlib,1200,timeout False,-16.199787139892578,3.0,2898.2073917388916,2911.6734189987183,0,n01806567_quail,fix_nonmask,0,25088,0.0001,vgg16-7,False,0.8315478563308716,"[0, 1, 223, 222]",75264,75264,150528,50.0,random
74,onnx/vgg16-7.onnx,vnnlib/n01807496_partridge_global_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.712655544281006,0,n01807496_partridge,global,-1,25088,0.0001,vgg16-7,True,,,75264,75264,150528,50.0,random
80,onnx/vgg16-7.onnx,vnnlib/n01807496_partridge_fix_mask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.656991958618164,0,n01807496_partridge,fix_mask,0,25088,0.0001,vgg16-7,False,0.8426869511604309,"[0, 0, 223, 223]",19206,131322,150528,12.75908801020408,random
86,onnx/vgg16-7.onnx,vnnlib/n01807496_partridge_fix_nonmask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.653462171554565,0,n01807496_partridge,fix_nonmask,0,25088,0.0001,vgg16-7,False,0.8426869511604309,"[0, 0, 223, 223]",75264,75264,150528,50.0,random
92,onnx/vgg16-7.onnx,vnnlib/n01817953_African_grey_global_k25088_eps_0.0001.vnnlib,1200,unsat False,1.1752475500106812,0.0,736.9129433631897,750.1938860416412,0,n01817953_African_grey,global,-1,25088,0.0001,vgg16-7,True,,,75264,75264,150528,50.0,random
