instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
3,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,6.5134735107421875,0,n01796340_ptarmigan,global,-1,12544,0.0001,vgg16-7,True,,,37632,112896,150528,25.0,random
9,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.8677818775177,0,n01796340_ptarmigan,fix_mask,0,12544,0.0001,vgg16-7,False,0.8835958242416382,"[0, 0, 223, 223]",18756,131772,150528,12.46014030612245,random
15,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.834611654281616,0,n01796340_ptarmigan,fix_nonmask,0,12544,0.0001,vgg16-7,False,0.8835958242416382,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
21,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.932226896286011,0,n01797886_ruffed_grouse,global,-1,12544,0.0001,vgg16-7,True,,,37632,112896,150528,25.0,random
27,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.876533269882202,0,n01797886_ruffed_grouse,fix_mask,0,12544,0.0001,vgg16-7,False,0.7455422878265381,"[0, 0, 223, 223]",15657,134871,150528,10.40138711734694,random
33,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,6.080259799957275,0,n01797886_ruffed_grouse,fix_nonmask,0,12544,0.0001,vgg16-7,False,0.7455422878265381,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
39,onnx/vgg16-7.onnx,vnnlib/n01806143_peacock_global_k12544_eps_0.0001.vnnlib,1200,unsat False,0.416772723197937,0.0,669.3637619018555,682.8676824569702,0,n01806143_peacock,global,-1,12544,0.0001,vgg16-7,True,,,37632,112896,150528,25.0,random
45,onnx/vgg16-7.onnx,vnnlib/n01806143_peacock_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,unsat False,0.4153428673744201,0.0,671.3018310070038,685.894291639328,0,n01806143_peacock,fix_mask,0,12544,0.0001,vgg16-7,False,0.6508326530456543,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
51,onnx/vgg16-7.onnx,vnnlib/n01806143_peacock_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200,unsat False,0.4182884991168976,0.0,654.8992834091187,669.2329151630402,0,n01806143_peacock,fix_nonmask,0,12544,0.0001,vgg16-7,False,0.6508326530456543,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
57,onnx/vgg16-7.onnx,vnnlib/n01806567_quail_global_k12544_eps_0.0001.vnnlib,1200,unsat False,0.3283589482307434,0.0,764.2895805835724,777.6649949550629,0,n01806567_quail,global,-1,12544,0.0001,vgg16-7,True,,,37632,112896,150528,25.0,random
63,onnx/vgg16-7.onnx,vnnlib/n01806567_quail_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,unsat False,0.3483340740203857,0.0,705.7899925708771,719.0355887413025,0,n01806567_quail,fix_mask,0,12544,0.0001,vgg16-7,False,0.8315478563308716,"[0, 1, 223, 222]",29016,121512,150528,19.276147959183675,random
69,onnx/vgg16-7.onnx,vnnlib/n01806567_quail_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200,unsat False,0.3213392496109009,0.0,826.9744620323181,840.2228918075562,0,n01806567_quail,fix_nonmask,0,12544,0.0001,vgg16-7,False,0.8315478563308716,"[0, 1, 223, 222]",37632,112896,150528,25.0,random
75,onnx/vgg16-7.onnx,vnnlib/n01807496_partridge_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.662900924682617,0,n01807496_partridge,global,-1,12544,0.0001,vgg16-7,True,,,37632,112896,150528,25.0,random
81,onnx/vgg16-7.onnx,vnnlib/n01807496_partridge_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.482141733169556,0,n01807496_partridge,fix_mask,0,12544,0.0001,vgg16-7,False,0.8426869511604309,"[0, 0, 223, 223]",19206,131322,150528,12.75908801020408,random
87,onnx/vgg16-7.onnx,vnnlib/n01807496_partridge_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.604936599731445,0,n01807496_partridge,fix_nonmask,0,12544,0.0001,vgg16-7,False,0.8426869511604309,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
93,onnx/vgg16-7.onnx,vnnlib/n01817953_African_grey_global_k12544_eps_0.0001.vnnlib,1200,unsat False,1.192380428314209,0.0,690.2547705173492,703.5548181533813,0,n01817953_African_grey,global,-1,12544,0.0001,vgg16-7,True,,,37632,112896,150528,25.0,random
99,onnx/vgg16-7.onnx,vnnlib/n01817953_African_grey_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,unsat False,1.1925537586212158,0.0,697.3133435249329,710.5896620750427,0,n01817953_African_grey,fix_mask,0,12544,0.0001,vgg16-7,False,0.9353117346763612,"[0, 7, 211, 223]",37632,112896,150528,25.0,random
105,onnx/vgg16-7.onnx,vnnlib/n01817953_African_grey_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200,unsat False,1.1923986673355105,0.0,703.3856270313263,716.6517026424408,0,n01817953_African_grey,fix_nonmask,0,12544,0.0001,vgg16-7,False,0.9353117346763612,"[0, 7, 211, 223]",37632,112896,150528,25.0,random
111,onnx/vgg16-7.onnx,vnnlib/n01818515_macaw_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.679076910018921,0,n01818515_macaw,global,-1,12544,0.0001,vgg16-7,True,,,37632,112896,150528,25.0,random
117,onnx/vgg16-7.onnx,vnnlib/n01818515_macaw_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.646869897842407,0,n01818515_macaw,fix_mask,0,12544,0.0001,vgg16-7,False,0.6218724846839905,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
123,onnx/vgg16-7.onnx,vnnlib/n01818515_macaw_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.66938853263855,0,n01818515_macaw,fix_nonmask,0,12544,0.0001,vgg16-7,False,0.6218724846839905,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
