instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
1.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_global_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,37.77441620826721,0.0,n02097658_silky_terrier,global,-1.0,50176.0,0.0001,vgg16-7,True,,,150528.0,0.0,150528.0,100.0,random
2.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_global_k25088_eps_0.0001.vnnlib,1200.0,sat True,,,,35.60098624229431,0.0,n02097658_silky_terrier,global,-1.0,25088.0,0.0001,vgg16-7,True,,,75264.0,75264.0,150528.0,50.0,random
3.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_global_k12544_eps_0.0001.vnnlib,1200.0,sat True,,,,37.44614839553833,0.0,n02097658_silky_terrier,global,-1.0,12544.0,0.0001,vgg16-7,True,,,37632.0,112896.0,150528.0,25.0,random
4.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_global_k6272_eps_0.0001.vnnlib,1200.0,sat True,,,,36.39697909355163,0.0,n02097658_silky_terrier,global,-1.0,6272.0,0.0001,vgg16-7,True,,,18816.0,131712.0,150528.0,12.5,random
5.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_global_k3136_eps_0.0001.vnnlib,1200.0,sat False,-inf,,1.7621145248413086,37.57500696182251,0.0,n02097658_silky_terrier,global,-1.0,3136.0,0.0001,vgg16-7,True,,,9408.0,141120.0,150528.0,6.25,random
6.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_global_k1568_eps_0.0001.vnnlib,1200.0,sat False,-inf,,1.8342063426971436,39.954532861709595,0.0,n02097658_silky_terrier,global,-1.0,1568.0,0.0001,vgg16-7,True,,,4704.0,145824.0,150528.0,3.125,random
7.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_fix_mask_seg0_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,39.28140044212341,0.0,n02097658_silky_terrier,fix_mask,0.0,50176.0,0.0001,vgg16-7,False,0.8565725088119507,"[1, 0, 223, 223]",64911.0,85617.0,150528.0,43.12220982142857,random
8.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_fix_mask_seg0_k25088_eps_0.0001.vnnlib,1200.0,sat True,,,,37.599040508270264,0.0,n02097658_silky_terrier,fix_mask,0.0,25088.0,0.0001,vgg16-7,False,0.8565725088119507,"[1, 0, 223, 223]",64911.0,85617.0,150528.0,43.12220982142857,random
9.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200.0,sat True,,,,39.10036659240723,0.0,n02097658_silky_terrier,fix_mask,0.0,12544.0,0.0001,vgg16-7,False,0.8565725088119507,"[1, 0, 223, 223]",37632.0,112896.0,150528.0,25.0,random
10.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_fix_mask_seg0_k6272_eps_0.0001.vnnlib,1200.0,sat True,,,,35.44639301300049,0.0,n02097658_silky_terrier,fix_mask,0.0,6272.0,0.0001,vgg16-7,False,0.8565725088119507,"[1, 0, 223, 223]",18816.0,131712.0,150528.0,12.5,random
11.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_fix_mask_seg0_k3136_eps_0.0001.vnnlib,1200.0,sat False,-inf,,1.8671252727508545,38.837055683135986,0.0,n02097658_silky_terrier,fix_mask,0.0,3136.0,0.0001,vgg16-7,False,0.8565725088119507,"[1, 0, 223, 223]",9408.0,141120.0,150528.0,6.25,random
12.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_fix_mask_seg0_k1568_eps_0.0001.vnnlib,1200.0,sat False,-inf,,1.7700726985931396,37.341628551483154,0.0,n02097658_silky_terrier,fix_mask,0.0,1568.0,0.0001,vgg16-7,False,0.8565725088119507,"[1, 0, 223, 223]",4704.0,145824.0,150528.0,3.125,random
13.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_fix_nonmask_seg0_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,35.03124165534973,0.0,n02097658_silky_terrier,fix_nonmask,0.0,50176.0,0.0001,vgg16-7,False,0.8565725088119507,"[1, 0, 223, 223]",85617.0,64911.0,150528.0,56.87779017857143,random
14.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_fix_nonmask_seg0_k25088_eps_0.0001.vnnlib,1200.0,sat True,,,,35.607102155685425,0.0,n02097658_silky_terrier,fix_nonmask,0.0,25088.0,0.0001,vgg16-7,False,0.8565725088119507,"[1, 0, 223, 223]",75264.0,75264.0,150528.0,50.0,random
15.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200.0,sat True,,,,35.81014561653137,0.0,n02097658_silky_terrier,fix_nonmask,0.0,12544.0,0.0001,vgg16-7,False,0.8565725088119507,"[1, 0, 223, 223]",37632.0,112896.0,150528.0,25.0,random
16.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_fix_nonmask_seg0_k6272_eps_0.0001.vnnlib,1200.0,sat True,,,,35.65643644332886,0.0,n02097658_silky_terrier,fix_nonmask,0.0,6272.0,0.0001,vgg16-7,False,0.8565725088119507,"[1, 0, 223, 223]",18816.0,131712.0,150528.0,12.5,random
17.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_fix_nonmask_seg0_k3136_eps_0.0001.vnnlib,1200.0,sat False,-inf,,1.790827989578247,37.868579149246216,0.0,n02097658_silky_terrier,fix_nonmask,0.0,3136.0,0.0001,vgg16-7,False,0.8565725088119507,"[1, 0, 223, 223]",9408.0,141120.0,150528.0,6.25,random
18.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_fix_nonmask_seg0_k1568_eps_0.0001.vnnlib,1200.0,sat False,-inf,,1.732614040374756,36.49420142173767,0.0,n02097658_silky_terrier,fix_nonmask,0.0,1568.0,0.0001,vgg16-7,False,0.8565725088119507,"[1, 0, 223, 223]",4704.0,145824.0,150528.0,3.125,random
19.0,onnx/vgg16-7.onnx,vnnlib/n02098105_soft-coated_wheaten_terrier_global_k50176_eps_0.0001.vnnlib,1200.0,timeout False,-7.585920810699463,3.0,2450.8237738609314,2494.4306783676147,0.0,n02098105_soft-coated_wheaten_terrier,global,-1.0,50176.0,0.0001,vgg16-7,True,,,150528.0,0.0,150528.0,100.0,random
20.0,onnx/vgg16-7.onnx,vnnlib/n02098105_soft-coated_wheaten_terrier_global_k25088_eps_0.0001.vnnlib,1200.0,unsat False,0.2642142176628113,0.0,685.513676404953,728.7427389621735,0.0,n02098105_soft-coated_wheaten_terrier,global,-1.0,25088.0,0.0001,vgg16-7,True,,,75264.0,75264.0,150528.0,50.0,random
