instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
1.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_global_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,37.77441620826721,0.0,n02097658_silky_terrier,global,-1.0,50176.0,0.0001,vgg16-7,True,,,150528.0,0.0,150528.0,100.0,random
7.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_fix_mask_seg0_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,39.28140044212341,0.0,n02097658_silky_terrier,fix_mask,0.0,50176.0,0.0001,vgg16-7,False,0.8565725088119507,"[1, 0, 223, 223]",64911.0,85617.0,150528.0,43.12220982142857,random
13.0,onnx/vgg16-7.onnx,vnnlib/n02097658_silky_terrier_fix_nonmask_seg0_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,35.03124165534973,0.0,n02097658_silky_terrier,fix_nonmask,0.0,50176.0,0.0001,vgg16-7,False,0.8565725088119507,"[1, 0, 223, 223]",85617.0,64911.0,150528.0,56.87779017857143,random
19.0,onnx/vgg16-7.onnx,vnnlib/n02098105_soft-coated_wheaten_terrier_global_k50176_eps_0.0001.vnnlib,1200.0,timeout False,-7.585920810699463,3.0,2450.8237738609314,2494.4306783676147,0.0,n02098105_soft-coated_wheaten_terrier,global,-1.0,50176.0,0.0001,vgg16-7,True,,,150528.0,0.0,150528.0,100.0,random
25.0,onnx/vgg16-7.onnx,vnnlib/n02098105_soft-coated_wheaten_terrier_fix_mask_seg0_k50176_eps_0.0001.vnnlib,1200.0,unsat False,0.2779852151870727,0.0,678.1364893913269,721.6350417137146,0.0,n02098105_soft-coated_wheaten_terrier,fix_mask,0.0,50176.0,0.0001,vgg16-7,False,0.8476336598396301,"[0, 8, 223, 223]",60171.0,90357.0,150528.0,39.97329400510204,random
31.0,onnx/vgg16-7.onnx,vnnlib/n02098105_soft-coated_wheaten_terrier_fix_nonmask_seg0_k50176_eps_0.0001.vnnlib,1200.0,unsat False,0.2322727441787719,0.0,703.82315325737,745.9302551746368,0.0,n02098105_soft-coated_wheaten_terrier,fix_nonmask,0.0,50176.0,0.0001,vgg16-7,False,0.8476336598396301,"[0, 8, 223, 223]",90357.0,60171.0,150528.0,60.02670599489796,random
37.0,onnx/vgg16-7.onnx,vnnlib/n02098286_West_Highland_white_terrier_global_k50176_eps_0.0001.vnnlib,1200.0,unsat False,0.7692955732345581,0.0,697.1173422336578,740.1851489543915,0.0,n02098286_West_Highland_white_terrier,global,-1.0,50176.0,0.0001,vgg16-7,True,,,150528.0,0.0,150528.0,100.0,random
43.0,onnx/vgg16-7.onnx,vnnlib/n02098286_West_Highland_white_terrier_fix_mask_seg0_k50176_eps_0.0001.vnnlib,1200.0,unsat False,0.9349899291992188,0.0,645.3872833251953,688.9160995483398,0.0,n02098286_West_Highland_white_terrier,fix_mask,0.0,50176.0,0.0001,vgg16-7,False,0.9286105632781982,"[0, 0, 223, 223]",65472.0,85056.0,150528.0,43.494897959183675,random
49.0,onnx/vgg16-7.onnx,vnnlib/n02098286_West_Highland_white_terrier_fix_nonmask_seg0_k50176_eps_0.0001.vnnlib,1200.0,unsat False,0.9279159307479858,0.0,657.706827878952,701.0524287223816,0.0,n02098286_West_Highland_white_terrier,fix_nonmask,0.0,50176.0,0.0001,vgg16-7,False,0.9286105632781982,"[0, 0, 223, 223]",85056.0,65472.0,150528.0,56.505102040816325,random
55.0,onnx/vgg16-7.onnx,vnnlib/n02099267_flat-coated_retriever_global_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,35.19197750091553,0.0,n02099267_flat-coated_retriever,global,-1.0,50176.0,0.0001,vgg16-7,True,,,150528.0,0.0,150528.0,100.0,random
61.0,onnx/vgg16-7.onnx,vnnlib/n02099267_flat-coated_retriever_fix_mask_seg0_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,37.22166967391968,0.0,n02099267_flat-coated_retriever,fix_mask,0.0,50176.0,0.0001,vgg16-7,False,0.7318323850631714,"[0, 1, 223, 223]",79983.0,70545.0,150528.0,53.13496492346939,random
67.0,onnx/vgg16-7.onnx,vnnlib/n02099267_flat-coated_retriever_fix_nonmask_seg0_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,35.07390260696411,0.0,n02099267_flat-coated_retriever,fix_nonmask,0.0,50176.0,0.0001,vgg16-7,False,0.7318323850631714,"[0, 1, 223, 223]",70545.0,79983.0,150528.0,46.86503507653061,random
73.0,onnx/vgg16-7.onnx,vnnlib/n02099601_golden_retriever_global_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,35.973706007003784,0.0,n02099601_golden_retriever,global,-1.0,50176.0,0.0001,vgg16-7,True,,,150528.0,0.0,150528.0,100.0,random
79.0,onnx/vgg16-7.onnx,vnnlib/n02099601_golden_retriever_fix_mask_seg0_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,37.478108644485474,0.0,n02099601_golden_retriever,fix_mask,0.0,50176.0,0.0001,vgg16-7,False,0.8756958246231079,"[0, 0, 223, 223]",41538.0,108990.0,150528.0,27.594866071428573,random
85.0,onnx/vgg16-7.onnx,vnnlib/n02099601_golden_retriever_fix_nonmask_seg0_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,36.42542576789856,0.0,n02099601_golden_retriever,fix_nonmask,0.0,50176.0,0.0001,vgg16-7,False,0.8756958246231079,"[0, 0, 223, 223]",108990.0,41538.0,150528.0,72.40513392857143,random
91.0,onnx/vgg16-7.onnx,vnnlib/n02099712_Labrador_retriever_global_k50176_eps_0.0001.vnnlib,1200.0,timeout False,-5927.9541015625,3.0,2807.3986258506775,2851.6217212677,0.0,n02099712_Labrador_retriever,global,-1.0,50176.0,0.0001,vgg16-7,True,,,150528.0,0.0,150528.0,100.0,random
97.0,onnx/vgg16-7.onnx,vnnlib/n02099712_Labrador_retriever_fix_mask_seg0_k50176_eps_0.0001.vnnlib,1200.0,unsat False,0.3925808370113373,0.0,635.3209347724915,679.0556616783142,0.0,n02099712_Labrador_retriever,fix_mask,0.0,50176.0,0.0001,vgg16-7,False,0.9335535764694214,"[1, 2, 223, 223]",30066.0,120462.0,150528.0,19.973692602040817,random
103.0,onnx/vgg16-7.onnx,vnnlib/n02099712_Labrador_retriever_fix_nonmask_seg0_k50176_eps_0.0001.vnnlib,1200.0,timeout False,-601.3472900390625,3.0,2556.771590232849,2600.2838904857635,0.0,n02099712_Labrador_retriever,fix_nonmask,0.0,50176.0,0.0001,vgg16-7,False,0.9335535764694214,"[1, 2, 223, 223]",120462.0,30066.0,150528.0,80.02630739795919,random
