instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,segment_index,pattern,k,eps_res,tag,is_global,eps,score,bbox,num_changed,num_fixed,total,percent_changed
15,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_global_k30_eps_0.0002.vnnlib,1200.0,error,,,,,,n01531178_goldfinch,-1.0,global,30.0,0.0002,n01531178_goldfinch_global,True,0.0002,,,90.0,150438.0,150528.0,0.0597895408163265
59,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixmask_k30_eps_0.0002.vnnlib,1200.0,timeout False,-0.1474764347076416,3.0,1449.34446144104,1566.9491872787476,0.0,n01531178_goldfinch,0.0,fix_mask,30.0,0.0002,n01531178_goldfinch_seg0_fixmask,False,0.0002,0.889735996723175,"[0, 0, 223, 223]",21.0,150507.0,150528.0,0.0139508928571428
103,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixnonmask_k30_eps_0.0002.vnnlib,1200.0,error,,,,,,n01531178_goldfinch,0.0,fix_nonmask,30.0,0.0002,n01531178_goldfinch_seg0_fixnonmask,False,0.0002,0.889735996723175,"[0, 0, 223, 223]",69.0,150459.0,150528.0,0.0458386479591836
279,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_global_k30_eps_0.0002.vnnlib,1200.0,unsat False,0.1289995610713958,0.0,727.5714857578278,852.7536396980286,0.0,n01534433_junco,-1.0,global,30.0,0.0002,n01534433_junco_global,True,0.0002,,,90.0,150438.0,150528.0,0.0597895408163265
323,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixmask_k30_eps_0.0002.vnnlib,1200.0,unsat False,0.1290196478366851,0.0,566.773763179779,650.9877908229828,0.0,n01534433_junco,0.0,fix_mask,30.0,0.0002,n01534433_junco_seg0_fixmask,False,0.0002,0.6341152787208557,"[0, 0, 223, 223]",42.0,150486.0,150528.0,0.0279017857142857
367,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixnonmask_k30_eps_0.0002.vnnlib,1200.0,unsat False,0.1290352940559387,0.0,685.3389246463776,801.3611259460449,0.0,n01534433_junco,0.0,fix_nonmask,30.0,0.0002,n01534433_junco_seg0_fixnonmask,False,0.0002,0.6341152787208557,"[0, 0, 223, 223]",48.0,150480.0,150528.0,0.0318877551020408
543,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k30_eps_0.0002.vnnlib,1200.0,unsat False,0.0509340167045593,0.0,678.777589559555,780.1492033004761,0.0,n01558993_robin,-1.0,global,30.0,0.0002,n01558993_robin_global,True,0.0002,,,90.0,150438.0,150528.0,0.0597895408163265
587,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k30_eps_0.0002.vnnlib,1200.0,unsat False,0.050972580909729,0.0,586.5956525802612,701.9082922935486,0.0,n01558993_robin,0.0,fix_mask,30.0,0.0002,n01558993_robin_seg0_fixmask,False,0.0002,0.5386311411857605,"[0, 0, 223, 223]",39.0,150489.0,150528.0,0.0259088010204081
631,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixnonmask_k30_eps_0.0002.vnnlib,1200.0,unsat False,0.0509579181671142,0.0,648.7823672294617,760.86008477211,0.0,n01558993_robin,0.0,fix_nonmask,30.0,0.0002,n01558993_robin_seg0_fixnonmask,False,0.0002,0.5386311411857605,"[0, 0, 223, 223]",51.0,150477.0,150528.0,0.0338807397959183
675,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_global_k30_eps_0.0002.vnnlib,1200.0,unsat False,1.0525193214416504,0.0,651.0847914218903,737.134361743927,0.0,n01560419_bulbul,-1.0,global,30.0,0.0002,n01560419_bulbul_global,True,0.0002,,,90.0,150438.0,150528.0,0.0597895408163265
