instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,segment_index,pattern,k,eps_res,tag,is_global,eps,score,bbox,num_changed,num_fixed,total,percent_changed
30,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_global_k784_eps_0.0003.vnnlib,1200.0,timeout False,-0.1505530476570129,3.0,1840.1592671871183,1848.9827806949615,0.0,n01531178_goldfinch,-1.0,global,784.0,0.0003,n01531178_goldfinch_global,True,0.0003,,,2352.0,148176.0,150528.0,1.5625
74,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixmask_k784_eps_0.0003.vnnlib,1200.0,timeout False,-0.1482051014900207,3.0,1854.5355694293976,1961.6829571723936,0.0,n01531178_goldfinch,0.0,fix_mask,784.0,0.0003,n01531178_goldfinch_seg0_fixmask,False,0.0003,0.889735996723175,"[0, 0, 223, 223]",528.0,150000.0,150528.0,0.350765306122449
118,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixnonmask_k784_eps_0.0003.vnnlib,1200.0,timeout False,-0.1497216820716858,3.0,1792.3617146015167,1822.770502328873,0.0,n01531178_goldfinch,0.0,fix_nonmask,784.0,0.0003,n01531178_goldfinch_seg0_fixnonmask,False,0.0003,0.889735996723175,"[0, 0, 223, 223]",1824.0,148704.0,150528.0,1.211734693877551
294,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_global_k784_eps_0.0003.vnnlib,1200.0,unsat False,0.1275108456611633,0.0,623.853645324707,748.357221364975,0.0,n01534433_junco,-1.0,global,784.0,0.0003,n01534433_junco_global,True,0.0003,,,2352.0,148176.0,150528.0,1.5625
338,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixmask_k784_eps_0.0003.vnnlib,1200.0,unsat False,0.1283539235591888,0.0,631.9388933181763,771.7929832935333,0.0,n01534433_junco,0.0,fix_mask,784.0,0.0003,n01534433_junco_seg0_fixmask,False,0.0003,0.6341152787208557,"[0, 0, 223, 223]",1119.0,149409.0,150528.0,0.7433832908163265
382,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixnonmask_k784_eps_0.0003.vnnlib,1200.0,unsat False,0.128267616033554,0.0,617.3119328022003,733.0645425319672,0.0,n01534433_junco,0.0,fix_nonmask,784.0,0.0003,n01534433_junco_seg0_fixnonmask,False,0.0003,0.6341152787208557,"[0, 0, 223, 223]",1233.0,149295.0,150528.0,0.8191167091836735
558,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k784_eps_0.0003.vnnlib,1200.0,unsat False,0.0481765866279602,0.0,623.4159932136536,708.2552020549774,0.0,n01558993_robin,-1.0,global,784.0,0.0003,n01558993_robin_global,True,0.0003,,,2352.0,148176.0,150528.0,1.5625
602,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k784_eps_0.0003.vnnlib,1200.0,unsat False,0.0496849417686462,0.0,596.8235836029053,713.382556438446,0.0,n01558993_robin,0.0,fix_mask,784.0,0.0003,n01558993_robin_seg0_fixmask,False,0.0003,0.5386311411857605,"[0, 0, 223, 223]",1038.0,149490.0,150528.0,0.6895727040816326
646,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixnonmask_k784_eps_0.0003.vnnlib,1200.0,unsat False,0.0495812892913818,0.0,594.3931262493134,719.1420269012451,0.0,n01558993_robin,0.0,fix_nonmask,784.0,0.0003,n01558993_robin_seg0_fixnonmask,False,0.0003,0.5386311411857605,"[0, 0, 223, 223]",1314.0,149214.0,150528.0,0.8729272959183674
690,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_global_k784_eps_0.0003.vnnlib,1200.0,unsat False,1.051567554473877,0.0,556.8427309989929,675.4959411621094,0.0,n01560419_bulbul,-1.0,global,784.0,0.0003,n01560419_bulbul_global,True,0.0003,,,2352.0,148176.0,150528.0,1.5625
734,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_seg0_fixmask_k784_eps_0.0003.vnnlib,1200.0,unsat False,1.0522123575210571,0.0,560.675220489502,682.8856694698334,0.0,n01560419_bulbul,0.0,fix_mask,784.0,0.0003,n01560419_bulbul_seg0_fixmask,False,0.0003,0.7939819097518921,"[0, 0, 223, 223]",825.0,149703.0,150528.0,0.5480707908163265
778,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_seg0_fixnonmask_k784_eps_0.0003.vnnlib,1200.0,unsat False,1.0519208908081057,0.0,551.7053854465485,662.9170153141022,0.0,n01560419_bulbul,0.0,fix_nonmask,784.0,0.0003,n01560419_bulbul_seg0_fixnonmask,False,0.0003,0.7939819097518921,"[0, 0, 223, 223]",1527.0,149001.0,150528.0,1.0144292091836735
822,onnx/vgg16-7.onnx,vnnlib/n01580077_jay_global_k784_eps_0.0003.vnnlib,1200.0,timeout False,-0.5313699841499329,3.0,1737.3566873073578,1848.136792421341,0.0,n01580077_jay,-1.0,global,784.0,0.0003,n01580077_jay_global,True,0.0003,,,2352.0,148176.0,150528.0,1.5625
866,onnx/vgg16-7.onnx,vnnlib/n01580077_jay_seg0_fixmask_k784_eps_0.0003.vnnlib,1200.0,timeout False,-0.5297550559043884,3.0,1697.144320011139,1805.9877047538755,0.0,n01580077_jay,0.0,fix_mask,784.0,0.0003,n01580077_jay_seg0_fixmask,False,0.0003,0.8828012347221375,"[0, 0, 223, 222]",522.0,150006.0,150528.0,0.3467793367346938
