instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,segment_index,pattern,k,eps_res,tag,is_global,eps,score,bbox,num_changed,num_fixed,total,percent_changed
2,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_global_k10_eps_0.0001.vnnlib,1200.0,timeout False,-0.1474746465682983,3.0,1847.8480088710785,1856.7059466838837,0.0,n01531178_goldfinch,-1.0,global,10.0,0.0001,n01531178_goldfinch_global,True,0.0001,,,30.0,150498.0,150528.0,0.0199298469387755
46,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixmask_k10_eps_0.0001.vnnlib,1200.0,timeout False,-0.1474632024765014,6.0,1317.9805324077606,1389.8223493099213,0.0,n01531178_goldfinch,0.0,fix_mask,10.0,0.0001,n01531178_goldfinch_seg0_fixmask,False,0.0001,0.889735996723175,"[0, 0, 223, 223]",6.0,150522.0,150528.0,0.0039859693877551
90,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixnonmask_k10_eps_0.0001.vnnlib,1200.0,timeout False,-0.147474467754364,3.0,1751.388159990311,1760.5277121067047,0.0,n01531178_goldfinch,0.0,fix_nonmask,10.0,0.0001,n01531178_goldfinch_seg0_fixnonmask,False,0.0001,0.889735996723175,"[0, 0, 223, 223]",24.0,150504.0,150528.0,0.0159438775510204
266,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_global_k10_eps_0.0001.vnnlib,1200.0,unsat False,0.1290487349033355,0.0,530.7689788341522,637.524133682251,0.0,n01534433_junco,-1.0,global,10.0,0.0001,n01534433_junco_global,True,0.0001,,,30.0,150498.0,150528.0,0.0199298469387755
310,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixmask_k10_eps_0.0001.vnnlib,1200.0,unsat False,0.1290529668331146,0.0,426.94272017478943,547.5374190807343,0.0,n01534433_junco,0.0,fix_mask,10.0,0.0001,n01534433_junco_seg0_fixmask,False,0.0001,0.6341152787208557,"[0, 0, 223, 223]",15.0,150513.0,150528.0,0.0099649234693877
354,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixnonmask_k10_eps_0.0001.vnnlib,1200.0,unsat False,0.129051923751831,0.0,417.44431591033936,518.9067370891571,0.0,n01534433_junco,0.0,fix_nonmask,10.0,0.0001,n01534433_junco_seg0_fixnonmask,False,0.0001,0.6341152787208557,"[0, 0, 223, 223]",15.0,150513.0,150528.0,0.0099649234693877
530,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k10_eps_0.0001.vnnlib,1200.0,unsat False,0.0509833097457885,0.0,551.5571157932281,676.3770861625671,0.0,n01558993_robin,-1.0,global,10.0,0.0001,n01558993_robin_global,True,0.0001,,,30.0,150498.0,150528.0,0.0199298469387755
574,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k10_eps_0.0001.vnnlib,1200.0,unsat False,0.0509895086288452,0.0,360.48580622673035,446.72175455093384,0.0,n01558993_robin,0.0,fix_mask,10.0,0.0001,n01558993_robin_seg0_fixmask,False,0.0001,0.5386311411857605,"[0, 0, 223, 223]",12.0,150516.0,150528.0,0.0079719387755102
618,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixnonmask_k10_eps_0.0001.vnnlib,1200.0,unsat False,0.050990343093872,0.0,449.8216099739074,525.9462130069733,0.0,n01558993_robin,0.0,fix_nonmask,10.0,0.0001,n01558993_robin_seg0_fixnonmask,False,0.0001,0.5386311411857605,"[0, 0, 223, 223]",18.0,150510.0,150528.0,0.0119579081632653
662,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_global_k10_eps_0.0001.vnnlib,1200.0,unsat False,1.0525394678115845,0.0,474.3331997394562,583.8261611461639,0.0,n01560419_bulbul,-1.0,global,10.0,0.0001,n01560419_bulbul_global,True,0.0001,,,30.0,150498.0,150528.0,0.0199298469387755
