instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,segment_index,pattern,k,eps_res,tag,is_global,eps,score,bbox,num_changed,num_fixed,total,percent_changed
17,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_global_k50_eps_0.0002.vnnlib,1200.0,timeout False,-0.1475875377655029,3.0,1687.6490850448608,1797.2033231258392,0.0,n01531178_goldfinch,-1.0,global,50.0,0.0002,n01531178_goldfinch_global,True,0.0002,,,150.0,150378.0,150528.0,0.0996492346938775
61,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixmask_k50_eps_0.0002.vnnlib,1200.0,timeout False,-0.1474897265434265,3.0,1988.451745510101,2118.320045948029,0.0,n01531178_goldfinch,0.0,fix_mask,50.0,0.0002,n01531178_goldfinch_seg0_fixmask,False,0.0002,0.889735996723175,"[0, 0, 223, 223]",33.0,150495.0,150528.0,0.021922831632653
105,onnx/vgg16-7.onnx,vnnlib/n01531178_goldfinch_seg0_fixnonmask_k50_eps_0.0002.vnnlib,1200.0,timeout False,-0.1475578546524047,3.0,1667.9578890800476,1680.0374925136566,0.0,n01531178_goldfinch,0.0,fix_nonmask,50.0,0.0002,n01531178_goldfinch_seg0_fixnonmask,False,0.0002,0.889735996723175,"[0, 0, 223, 223]",117.0,150411.0,150528.0,0.0777264030612244
281,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_global_k50_eps_0.0002.vnnlib,1200.0,unsat False,0.1289998590946197,0.0,571.6251516342163,711.7708210945129,0.0,n01534433_junco,-1.0,global,50.0,0.0002,n01534433_junco_global,True,0.0002,,,150.0,150378.0,150528.0,0.0996492346938775
325,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixmask_k50_eps_0.0002.vnnlib,1200.0,unsat False,0.1290248036384582,0.0,704.2133996486664,823.8085360527039,0.0,n01534433_junco,0.0,fix_mask,50.0,0.0002,n01534433_junco_seg0_fixmask,False,0.0002,0.6341152787208557,"[0, 0, 223, 223]",72.0,150456.0,150528.0,0.0478316326530612
369,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixnonmask_k50_eps_0.0002.vnnlib,1200.0,unsat False,0.1290312707424163,0.0,728.0835030078888,837.427702665329,0.0,n01534433_junco,0.0,fix_nonmask,50.0,0.0002,n01534433_junco_seg0_fixnonmask,False,0.0002,0.6341152787208557,"[0, 0, 223, 223]",78.0,150450.0,150528.0,0.0518176020408163
545,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k50_eps_0.0002.vnnlib,1200.0,unsat False,0.0508630275726318,0.0,547.3943626880646,669.7194309234619,0.0,n01558993_robin,-1.0,global,50.0,0.0002,n01558993_robin_global,True,0.0002,,,150.0,150378.0,150528.0,0.0996492346938775
589,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k50_eps_0.0002.vnnlib,1200.0,unsat False,0.0509161353111267,0.0,660.944643497467,770.6405091285706,0.0,n01558993_robin,0.0,fix_mask,50.0,0.0002,n01558993_robin_seg0_fixmask,False,0.0002,0.5386311411857605,"[0, 0, 223, 223]",66.0,150462.0,150528.0,0.0438456632653061
633,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixnonmask_k50_eps_0.0002.vnnlib,1200.0,unsat False,0.050943911075592,0.0,695.5575151443481,786.2866680622101,0.0,n01558993_robin,0.0,fix_nonmask,50.0,0.0002,n01558993_robin_seg0_fixnonmask,False,0.0002,0.5386311411857605,"[0, 0, 223, 223]",84.0,150444.0,150528.0,0.0558035714285714
677,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_global_k50_eps_0.0002.vnnlib,1200.0,unsat False,1.052504062652588,0.0,513.7922320365906,634.4520101547241,0.0,n01560419_bulbul,-1.0,global,50.0,0.0002,n01560419_bulbul_global,True,0.0002,,,150.0,150378.0,150528.0,0.0996492346938775
