instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,segment_index,pattern,k,eps_res,tag,is_global,eps,score,bbox,num_changed,num_fixed,total,percent_changed
268,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_global_k30_eps_0.0001.vnnlib,1200.0,unsat False,0.1290276050567627,0.0,698.2254564762115,814.8916981220245,0.0,n01534433_junco,-1.0,global,30.0,0.0001,n01534433_junco_global,True,0.0001,,,90.0,150438.0,150528.0,0.0597895408163265
312,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixmask_k30_eps_0.0001.vnnlib,1200.0,unsat False,0.1290378272533416,0.0,559.0007576942444,638.8869020938873,0.0,n01534433_junco,0.0,fix_mask,30.0,0.0001,n01534433_junco_seg0_fixmask,False,0.0001,0.6341152787208557,"[0, 0, 223, 223]",42.0,150486.0,150528.0,0.0279017857142857
356,onnx/vgg16-7.onnx,vnnlib/n01534433_junco_seg0_fixnonmask_k30_eps_0.0001.vnnlib,1200.0,unsat False,0.1290454864501953,0.0,664.1891593933105,800.7410957813263,0.0,n01534433_junco,0.0,fix_nonmask,30.0,0.0001,n01534433_junco_seg0_fixnonmask,False,0.0001,0.6341152787208557,"[0, 0, 223, 223]",48.0,150480.0,150528.0,0.0318877551020408
532,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k30_eps_0.0001.vnnlib,1200.0,unsat False,0.050965666770935,0.0,677.881245136261,779.5153918266296,0.0,n01558993_robin,-1.0,global,30.0,0.0001,n01558993_robin_global,True,0.0001,,,90.0,150438.0,150528.0,0.0597895408163265
576,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k30_eps_0.0001.vnnlib,1200.0,unsat False,0.0509842038154602,0.0,584.6853165626526,700.2065439224243,0.0,n01558993_robin,0.0,fix_mask,30.0,0.0001,n01558993_robin_seg0_fixmask,False,0.0001,0.5386311411857605,"[0, 0, 223, 223]",39.0,150489.0,150528.0,0.0259088010204081
620,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixnonmask_k30_eps_0.0001.vnnlib,1200.0,unsat False,0.0509778261184692,0.0,637.6909584999084,750.9906945228577,0.0,n01558993_robin,0.0,fix_nonmask,30.0,0.0001,n01558993_robin_seg0_fixnonmask,False,0.0001,0.5386311411857605,"[0, 0, 223, 223]",51.0,150477.0,150528.0,0.0338807397959183
664,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_global_k30_eps_0.0001.vnnlib,1200.0,unsat False,1.052532196044922,0.0,648.7548272609711,763.7558233737946,0.0,n01560419_bulbul,-1.0,global,30.0,0.0001,n01560419_bulbul_global,True,0.0001,,,90.0,150438.0,150528.0,0.0597895408163265
708,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_seg0_fixmask_k30_eps_0.0001.vnnlib,1200.0,unsat False,1.0525392293930054,0.0,465.4760456085205,601.6082422733307,0.0,n01560419_bulbul,0.0,fix_mask,30.0,0.0001,n01560419_bulbul_seg0_fixmask,False,0.0001,0.7939819097518921,"[0, 0, 223, 223]",33.0,150495.0,150528.0,0.021922831632653
752,onnx/vgg16-7.onnx,vnnlib/n01560419_bulbul_seg0_fixnonmask_k30_eps_0.0001.vnnlib,1200.0,unsat False,1.0525386333465576,0.0,604.5999987125397,706.1260387897491,0.0,n01560419_bulbul,0.0,fix_nonmask,30.0,0.0001,n01560419_bulbul_seg0_fixnonmask,False,0.0001,0.7939819097518921,"[0, 0, 223, 223]",57.0,150471.0,150528.0,0.0378667091836734
928,onnx/vgg16-7.onnx,vnnlib/n01582220_magpie_global_k30_eps_0.0001.vnnlib,1200.0,unsat False,1.1055434942245483,0.0,775.6241338253021,828.4253499507904,0.0,n01582220_magpie,-1.0,global,30.0,0.0001,n01582220_magpie_global,True,0.0001,,,90.0,150438.0,150528.0,0.0597895408163265
972,onnx/vgg16-7.onnx,vnnlib/n01582220_magpie_seg0_fixmask_k30_eps_0.0001.vnnlib,1200.0,unsat False,1.1055763959884644,0.0,526.4533743858337,613.9684886932373,0.0,n01582220_magpie,0.0,fix_mask,30.0,0.0001,n01582220_magpie_seg0_fixmask,False,0.0001,0.7158539295196533,"[0, 0, 223, 223]",15.0,150513.0,150528.0,0.0099649234693877
1016,onnx/vgg16-7.onnx,vnnlib/n01582220_magpie_seg0_fixnonmask_k30_eps_0.0001.vnnlib,1200.0,unsat False,1.1055487394332886,0.0,754.3644940853119,787.3304901123047,0.0,n01582220_magpie,0.0,fix_nonmask,30.0,0.0001,n01582220_magpie_seg0_fixnonmask,False,0.0001,0.7158539295196533,"[0, 0, 223, 223]",75.0,150453.0,150528.0,0.0498246173469387
1060,onnx/vgg16-7.onnx,vnnlib/n01592084_chickadee_global_k30_eps_0.0001.vnnlib,1200.0,unsat False,0.5548638105392456,0.0,704.7410936355591,755.7536177635193,0.0,n01592084_chickadee,-1.0,global,30.0,0.0001,n01592084_chickadee_global,True,0.0001,,,90.0,150438.0,150528.0,0.0597895408163265
1104,onnx/vgg16-7.onnx,vnnlib/n01592084_chickadee_seg0_fixmask_k30_eps_0.0001.vnnlib,1200.0,unsat False,0.5548861026763916,0.0,509.4858841896057,559.4704463481903,0.0,n01592084_chickadee,0.0,fix_mask,30.0,0.0001,n01592084_chickadee_seg0_fixmask,False,0.0001,0.8566144704818726,"[0, 0, 223, 223]",30.0,150498.0,150528.0,0.0199298469387755
1148,onnx/vgg16-7.onnx,vnnlib/n01592084_chickadee_seg0_fixnonmask_k30_eps_0.0001.vnnlib,1200.0,unsat False,0.5548707842826843,0.0,695.3463613986969,761.8544461727142,0.0,n01592084_chickadee,0.0,fix_nonmask,30.0,0.0001,n01592084_chickadee_seg0_fixnonmask,False,0.0001,0.8566144704818726,"[0, 0, 223, 223]",60.0,150468.0,150528.0,0.039859693877551
1720,onnx/vgg16-7.onnx,vnnlib/n01631663_eft_global_k30_eps_0.0001.vnnlib,1200.0,timeout False,-1.2786473035812378,3.0,2811.0414028167725,2820.7825055122375,0.0,n01631663_eft,-1.0,global,30.0,0.0001,n01631663_eft_global,True,0.0001,,,90.0,150438.0,150528.0,0.0597895408163265
1764,onnx/vgg16-7.onnx,vnnlib/n01631663_eft_seg0_fixmask_k30_eps_0.0001.vnnlib,1200.0,timeout False,-1.2786381244659424,3.0,1579.702300786972,1592.1297342777252,0.0,n01631663_eft,0.0,fix_mask,30.0,0.0001,n01631663_eft_seg0_fixmask,False,0.0001,0.8432294130325317,"[0, 0, 223, 223]",27.0,150501.0,150528.0,0.0179368622448979
1808,onnx/vgg16-7.onnx,vnnlib/n01631663_eft_seg0_fixnonmask_k30_eps_0.0001.vnnlib,1200.0,timeout False,-1.2786438465118408,3.0,2342.268080472946,2354.101265668869,0.0,n01631663_eft,0.0,fix_nonmask,30.0,0.0001,n01631663_eft_seg0_fixnonmask,False,0.0001,0.8432294130325317,"[0, 0, 223, 223]",63.0,150465.0,150528.0,0.0418526785714285
1984,onnx/vgg16-7.onnx,vnnlib/n01641577_bullfrog_global_k30_eps_0.0001.vnnlib,1200.0,timeout False,-1.0345680713653564,3.0,2264.644595146179,2277.331102371216,0.0,n01641577_bullfrog,-1.0,global,30.0,0.0001,n01641577_bullfrog_global,True,0.0001,,,90.0,150438.0,150528.0,0.0597895408163265
2028,onnx/vgg16-7.onnx,vnnlib/n01641577_bullfrog_seg0_fixmask_k30_eps_0.0001.vnnlib,1200.0,timeout False,-1.0345592498779297,3.0,1294.248345375061,1305.7653827667236,0.0,n01641577_bullfrog,0.0,fix_mask,30.0,0.0001,n01641577_bullfrog_seg0_fixmask,False,0.0001,0.7734994888305664,"[0, 0, 223, 223]",12.0,150516.0,150528.0,0.0079719387755102
2072,onnx/vgg16-7.onnx,vnnlib/n01641577_bullfrog_seg0_fixnonmask_k30_eps_0.0001.vnnlib,1200.0,timeout False,-1.03456711769104,3.0,2179.179210424423,2187.342947244644,0.0,n01641577_bullfrog,0.0,fix_nonmask,30.0,0.0001,n01641577_bullfrog_seg0_fixnonmask,False,0.0001,0.7734994888305664,"[0, 0, 223, 223]",78.0,150450.0,150528.0,0.0518176020408163
2644,onnx/vgg16-7.onnx,vnnlib/n01667778_terrapin_global_k30_eps_0.0001.vnnlib,1200.0,unsat False,1.1927788257598877,0.0,658.077362537384,697.5638098716736,0.0,n01667778_terrapin,-1.0,global,30.0,0.0001,n01667778_terrapin_global,True,0.0001,,,90.0,150438.0,150528.0,0.0597895408163265
2688,onnx/vgg16-7.onnx,vnnlib/n01667778_terrapin_seg0_fixmask_k30_eps_0.0001.vnnlib,1200.0,unsat False,1.19278883934021,0.0,542.5769865512848,589.5087113380432,0.0,n01667778_terrapin,0.0,fix_mask,30.0,0.0001,n01667778_terrapin_seg0_fixmask,False,0.0001,0.8797063827514648,"[0, 0, 218, 223]",30.0,150498.0,150528.0,0.0199298469387755
2732,onnx/vgg16-7.onnx,vnnlib/n01667778_terrapin_seg0_fixnonmask_k30_eps_0.0001.vnnlib,1200.0,unsat False,1.1927825212478638,0.0,631.0799899101257,677.4913463592529,0.0,n01667778_terrapin,0.0,fix_nonmask,30.0,0.0001,n01667778_terrapin_seg0_fixnonmask,False,0.0001,0.8797063827514648,"[0, 0, 218, 223]",60.0,150468.0,150528.0,0.039859693877551
4228,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_global_k30_eps_0.0001.vnnlib,1200.0,error,,,,,,n01704323_triceratops,-1.0,global,30.0,0.0001,n01704323_triceratops_global,True,0.0001,,,90.0,150438.0,150528.0,0.0597895408163265
4272,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_seg0_fixmask_k30_eps_0.0001.vnnlib,1200.0,timeout False,-2.7536988258361816,12.0,1331.3179717063904,1444.702309846878,0.0,n01704323_triceratops,0.0,fix_mask,30.0,0.0001,n01704323_triceratops_seg0_fixmask,False,0.0001,0.8741533160209656,"[0, 0, 223, 223]",3.0,150525.0,150528.0,0.0019929846938775
4316,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_seg0_fixnonmask_k30_eps_0.0001.vnnlib,1200.0,error,,,,,,n01704323_triceratops,0.0,fix_nonmask,30.0,0.0001,n01704323_triceratops_seg0_fixnonmask,False,0.0001,0.8741533160209656,"[0, 0, 223, 223]",87.0,150441.0,150528.0,0.0577965561224489
5284,onnx/vgg16-7.onnx,vnnlib/n01755581_diamondback_global_k30_eps_0.0001.vnnlib,1200.0,unsat False,0.9636553525924684,0.0,709.1329414844513,820.7891445159912,0.0,n01755581_diamondback,-1.0,global,30.0,0.0001,n01755581_diamondback_global,True,0.0001,,,90.0,150438.0,150528.0,0.0597895408163265
