instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable
1,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_global_k50176_eps_0.0001.vnnlib,1200,sat True,,,,7.771712303161621,0
2,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_global_k25088_eps_0.0001.vnnlib,1200,sat True,,,,4.312162399291992,0
3,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,4.425958156585693,0
4,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_global_k6272_eps_0.0001.vnnlib,1200,sat True,,,,4.368204832077026,0
5,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.7069344520568848,5.841251611709595,0
6,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_global_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,2.1826651096343994,7.400957345962524,0
7,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.4571270942687988,6.778164863586426,0
8,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_seg0_fixmask_k25088_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.7489824295043945,6.913929224014282,0
9,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_seg0_fixmask_k12544_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.9980401992797852,7.308262586593628,0
10,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_seg0_fixmask_k6272_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.7148444652557373,6.826579809188843,0
11,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_seg0_fixmask_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.7511637210845947,6.8897271156311035,0
12,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_seg0_fixmask_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.4739165306091309,6.7897584438323975,0
13,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_seg0_fixnonmask_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.569931745529175,0
14,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_seg0_fixnonmask_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.3443992137908936,0
15,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_seg0_fixnonmask_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.569955825805664,0
16,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_seg0_fixnonmask_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.479917764663696,0
17,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_seg0_fixnonmask_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.9578824043273926,7.066730737686157,0
18,onnx/vgg16-7.onnx,vnnlib/n01614925_bald_eagle_seg0_fixnonmask_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.7277605533599854,6.963119268417358,0
19,onnx/vgg16-7.onnx,vnnlib/n01622779_great_grey_owl_global_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.675845146179199,0
20,onnx/vgg16-7.onnx,vnnlib/n01622779_great_grey_owl_global_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.4611852169036865,0
21,onnx/vgg16-7.onnx,vnnlib/n01622779_great_grey_owl_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.366364240646362,0
22,onnx/vgg16-7.onnx,vnnlib/n01622779_great_grey_owl_global_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.580333948135376,0
23,onnx/vgg16-7.onnx,vnnlib/n01622779_great_grey_owl_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.7505862712860107,6.891725301742554,0
24,onnx/vgg16-7.onnx,vnnlib/n01622779_great_grey_owl_global_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.3277413845062256,6.597940444946289,0
25,onnx/vgg16-7.onnx,vnnlib/n01622779_great_grey_owl_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.3881611824035645,0
26,onnx/vgg16-7.onnx,vnnlib/n01622779_great_grey_owl_seg0_fixmask_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.595105409622192,0
27,onnx/vgg16-7.onnx,vnnlib/n01622779_great_grey_owl_seg0_fixmask_k12544_eps_0.0001.vnnlib,1200,sat False,-inf,None,2.1594324111938477,7.4589924812316895,0
28,onnx/vgg16-7.onnx,vnnlib/n01622779_great_grey_owl_seg0_fixmask_k6272_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.0897040367126465,6.352182626724243,0
