instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
1,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_global_k50176_eps_0.0001.vnnlib,1200,sat True,,,,34.09963250160217,0,n01770393_scorpion,global,-1,50176,0.0001,vgg16-7,True,,,150528,0,150528,100.0,random
2,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_global_k25088_eps_0.0001.vnnlib,1200,sat True,,,,8.392935037612915,0,n01770393_scorpion,global,-1,25088,0.0001,vgg16-7,True,,,75264,75264,150528,50.0,random
3,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.767087697982788,0,n01770393_scorpion,global,-1,12544,0.0001,vgg16-7,True,,,37632,112896,150528,25.0,random
4,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_global_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.476520299911499,0,n01770393_scorpion,global,-1,6272,0.0001,vgg16-7,True,,,18816,131712,150528,12.5,random
5,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.731504201889038,7.087520360946655,0,n01770393_scorpion,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
6,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_global_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,,1.7151179313659668,6.969444513320923,0,n01770393_scorpion,global,-1,1568,0.0001,vgg16-7,True,,,4704,145824,150528,3.125,random
7,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_mask_seg0_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.460262060165405,0,n01770393_scorpion,fix_mask,0,50176,0.0001,vgg16-7,False,0.8547707200050354,"[0, 0, 223, 223]",22296,128232,150528,14.81186224489796,random
8,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_mask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.492586135864258,0,n01770393_scorpion,fix_mask,0,25088,0.0001,vgg16-7,False,0.8547707200050354,"[0, 0, 223, 223]",22296,128232,150528,14.81186224489796,random
9,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.874565124511719,0,n01770393_scorpion,fix_mask,0,12544,0.0001,vgg16-7,False,0.8547707200050354,"[0, 0, 223, 223]",22296,128232,150528,14.81186224489796,random
10,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_mask_seg0_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.823896884918213,0,n01770393_scorpion,fix_mask,0,6272,0.0001,vgg16-7,False,0.8547707200050354,"[0, 0, 223, 223]",18816,131712,150528,12.5,random
11,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_mask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,0.845858097076416,5.889287948608398,0,n01770393_scorpion,fix_mask,0,3136,0.0001,vgg16-7,False,0.8547707200050354,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
12,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_mask_seg0_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,,1.713613986968994,7.013993740081787,0,n01770393_scorpion,fix_mask,0,1568,0.0001,vgg16-7,False,0.8547707200050354,"[0, 0, 223, 223]",4704,145824,150528,3.125,random
13,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_nonmask_seg0_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.56960916519165,0,n01770393_scorpion,fix_nonmask,0,50176,0.0001,vgg16-7,False,0.8547707200050354,"[0, 0, 223, 223]",128232,22296,150528,85.18813775510205,random
14,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_nonmask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.5099711418151855,0,n01770393_scorpion,fix_nonmask,0,25088,0.0001,vgg16-7,False,0.8547707200050354,"[0, 0, 223, 223]",75264,75264,150528,50.0,random
