instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable
1,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_global_k50176_eps_0.0001.vnnlib,1200,sat True,,,,34.09963250160217,0
2,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_global_k25088_eps_0.0001.vnnlib,1200,sat True,,,,8.392935037612915,0
3,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.767087697982788,0
4,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_global_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.476520299911499,0
5,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.731504201889038,7.087520360946655,0
6,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_global_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.7151179313659668,6.969444513320923,0
7,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_mask_seg0_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.460262060165405,0
8,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_mask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.492586135864258,0
9,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.874565124511719,0
10,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_mask_seg0_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.823896884918213,0
11,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_mask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,0.845858097076416,5.889287948608398,0
12,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_mask_seg0_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.7136139869689941,7.013993740081787,0
13,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_nonmask_seg0_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.56960916519165,0
14,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_nonmask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.5099711418151855,0
15,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.638407945632935,0
16,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_nonmask_seg0_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.5090367794036865,0
17,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_nonmask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.4174787998199463,6.782757520675659,0
18,onnx/vgg16-7.onnx,vnnlib/n01770393_scorpion_fix_nonmask_seg0_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,0.9228255748748779,6.1786394119262695,0
19,onnx/vgg16-7.onnx,vnnlib/n01773157_black_and_gold_garden_spider_global_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.620443820953369,0
20,onnx/vgg16-7.onnx,vnnlib/n01773157_black_and_gold_garden_spider_global_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.609996795654297,0
21,onnx/vgg16-7.onnx,vnnlib/n01773157_black_and_gold_garden_spider_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.678326845169067,0
22,onnx/vgg16-7.onnx,vnnlib/n01773157_black_and_gold_garden_spider_global_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.591710567474365,0
23,onnx/vgg16-7.onnx,vnnlib/n01773157_black_and_gold_garden_spider_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.2179393768310547,6.510642766952515,0
24,onnx/vgg16-7.onnx,vnnlib/n01773157_black_and_gold_garden_spider_global_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.3015966415405273,6.6451263427734375,0
