instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
1,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_global_k50176_eps_0.0001.vnnlib,1200,timeout False,-52.49078750610352,3.0,2526.8753249645233,2576.2641665935516,0,n01742172_boa_constrictor,global,-1,50176,0.0001,vgg16-7,True,,,150528,0,150528,100.0,random
2,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_global_k25088_eps_0.0001.vnnlib,1200,unsat False,0.2092263996601104,0.0,706.7796905040741,725.046599149704,0,n01742172_boa_constrictor,global,-1,25088,0.0001,vgg16-7,True,,,75264,75264,150528,50.0,random
3,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_global_k12544_eps_0.0001.vnnlib,1200,unsat False,0.2508986294269562,0.0,669.265058517456,683.0001978874207,0,n01742172_boa_constrictor,global,-1,12544,0.0001,vgg16-7,True,,,37632,112896,150528,25.0,random
4,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_global_k6272_eps_0.0001.vnnlib,1200,unsat False,0.2583107352256775,0.0,641.2591197490692,655.440657377243,0,n01742172_boa_constrictor,global,-1,6272,0.0001,vgg16-7,True,,,18816,131712,150528,12.5,random
5,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_global_k3136_eps_0.0001.vnnlib,1200,unsat False,0.2608111202716827,0.0,614.8038952350616,621.7487905025482,0,n01742172_boa_constrictor,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
6,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_global_k1568_eps_0.0001.vnnlib,1200,unsat False,0.2619251906871795,0.0,570.3919887542725,576.7204449176788,0,n01742172_boa_constrictor,global,-1,1568,0.0001,vgg16-7,True,,,4704,145824,150528,3.125,random
7,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200,unsat False,0.2544156908988952,0.0,659.5274696350098,672.3596248626709,0,n01742172_boa_constrictor,fix_mask,0,50176,0.0001,vgg16-7,False,0.875642716884613,"[0, 0, 223, 223]",29853,120675,150528,19.832190688775512,random
8,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_seg0_fixmask_k25088_eps_0.0001.vnnlib,1200,unsat False,0.2593491375446319,0.0,636.6893737316132,649.6964440345764,0,n01742172_boa_constrictor,fix_mask,0,25088,0.0001,vgg16-7,False,0.875642716884613,"[0, 0, 223, 223]",29853,120675,150528,19.832190688775512,random
9,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_seg0_fixmask_k12544_eps_0.0001.vnnlib,1200,unsat False,0.2613053917884826,0.0,594.7168736457825,599.9876294136047,0,n01742172_boa_constrictor,fix_mask,0,12544,0.0001,vgg16-7,False,0.875642716884613,"[0, 0, 223, 223]",29853,120675,150528,19.832190688775512,random
10,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_seg0_fixmask_k6272_eps_0.0001.vnnlib,1200,unsat False,0.2621092200279236,0.0,557.2029738426208,562.5371749401093,0,n01742172_boa_constrictor,fix_mask,0,6272,0.0001,vgg16-7,False,0.875642716884613,"[0, 0, 223, 223]",18816,131712,150528,12.5,random
11,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_seg0_fixmask_k3136_eps_0.0001.vnnlib,1200,unsat False,0.2625572681427002,0.0,561.2177848815918,566.5415651798248,0,n01742172_boa_constrictor,fix_mask,0,3136,0.0001,vgg16-7,False,0.875642716884613,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
12,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_seg0_fixmask_k1568_eps_0.0001.vnnlib,1200,unsat False,0.2627496421337127,0.0,581.092915058136,586.3507256507874,0,n01742172_boa_constrictor,fix_mask,0,1568,0.0001,vgg16-7,False,0.875642716884613,"[0, 0, 223, 223]",4704,145824,150528,3.125,random
13,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_seg0_fixnonmask_k50176_eps_0.0001.vnnlib,1200,timeout False,-2.4536077976226807,3.0,2388.650715112686,2401.504204750061,0,n01742172_boa_constrictor,fix_nonmask,0,50176,0.0001,vgg16-7,False,0.875642716884613,"[0, 0, 223, 223]",120675,29853,150528,80.16780931122449,random
14,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_seg0_fixnonmask_k25088_eps_0.0001.vnnlib,1200,unsat False,0.2323518395423889,0.0,689.9208483695984,702.7333753108978,0,n01742172_boa_constrictor,fix_nonmask,0,25088,0.0001,vgg16-7,False,0.875642716884613,"[0, 0, 223, 223]",75264,75264,150528,50.0,random
15,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_seg0_fixnonmask_k12544_eps_0.0001.vnnlib,1200,unsat False,0.25421342253685,0.0,659.2761404514313,673.307605266571,0,n01742172_boa_constrictor,fix_nonmask,0,12544,0.0001,vgg16-7,False,0.875642716884613,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
16,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_seg0_fixnonmask_k6272_eps_0.0001.vnnlib,1200,unsat False,0.2593956291675567,0.0,640.5495171546936,654.9104313850403,0,n01742172_boa_constrictor,fix_nonmask,0,6272,0.0001,vgg16-7,False,0.875642716884613,"[0, 0, 223, 223]",18816,131712,150528,12.5,random
