instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
5,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_global_k3136_eps_0.0001.vnnlib,1200,unsat False,0.2608111202716827,0.0,614.8038952350616,621.7487905025482,0,n01742172_boa_constrictor,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
11,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_seg0_fixmask_k3136_eps_0.0001.vnnlib,1200,unsat False,0.2625572681427002,0.0,561.2177848815918,566.5415651798248,0,n01742172_boa_constrictor,fix_mask,0,3136,0.0001,vgg16-7,False,0.875642716884613,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
17,onnx/vgg16-7.onnx,vnnlib/n01742172_boa_constrictor_seg0_fixnonmask_k3136_eps_0.0001.vnnlib,1200,unsat False,0.2612388134002685,0.0,602.5449478626251,609.4276609420776,0,n01742172_boa_constrictor,fix_nonmask,0,3136,0.0001,vgg16-7,False,0.875642716884613,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
23,onnx/vgg16-7.onnx,vnnlib/n01744401_rock_python_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,2.342681407928467,9.256011009216309,0,n01744401_rock_python,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
29,onnx/vgg16-7.onnx,vnnlib/n01744401_rock_python_seg0_fixmask_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,3.692753791809082,10.576900005340576,0,n01744401_rock_python,fix_mask,0,3136,0.0001,vgg16-7,False,0.7290425300598145,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
35,onnx/vgg16-7.onnx,vnnlib/n01744401_rock_python_seg0_fixnonmask_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,3.051109790802002,8.712894201278687,0,n01744401_rock_python,fix_nonmask,0,3136,0.0001,vgg16-7,False,0.7290425300598145,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
41,onnx/vgg16-7.onnx,vnnlib/n01748264_Indian_cobra_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.5730478763580322,7.189110994338989,0,n01748264_Indian_cobra,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
47,onnx/vgg16-7.onnx,vnnlib/n01748264_Indian_cobra_seg0_fixmask_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,0.897693395614624,6.414556503295898,0,n01748264_Indian_cobra,fix_mask,0,3136,0.0001,vgg16-7,False,0.9479506015777588,"[4, 0, 220, 223]",9408,141120,150528,6.25,random
53,onnx/vgg16-7.onnx,vnnlib/n01748264_Indian_cobra_seg0_fixnonmask_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.4434282779693604,7.061370134353638,0,n01748264_Indian_cobra,fix_nonmask,0,3136,0.0001,vgg16-7,False,0.9479506015777588,"[4, 0, 220, 223]",9408,141120,150528,6.25,random
59,onnx/vgg16-7.onnx,vnnlib/n01755581_diamondback_global_k3136_eps_0.0001.vnnlib,1200,unsat False,0.9608085751533508,0.0,658.6391186714172,663.9552764892578,0,n01755581_diamondback,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
