instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
1,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_global_k50176_eps_0.0001.vnnlib,1200,unsat False,1.2985000610351562,0.0,733.6627397537231,781.5886511802673,0,n02085620_Chihuahua,global,-1,50176,0.0001,vgg16-7,True,,,150528,0,150528,100.0,random
2,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_global_k25088_eps_0.0001.vnnlib,1200,unsat False,2.210813522338867,0.0,669.6390504837036,717.7348835468292,0,n02085620_Chihuahua,global,-1,25088,0.0001,vgg16-7,True,,,75264,75264,150528,50.0,random
3,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_global_k12544_eps_0.0001.vnnlib,1200,unsat False,2.2328481674194336,0.0,588.8901314735413,635.0546183586121,0,n02085620_Chihuahua,global,-1,12544,0.0001,vgg16-7,True,,,37632,112896,150528,25.0,random
4,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_global_k6272_eps_0.0001.vnnlib,1200,unsat False,2.238203763961792,0.0,590.875738620758,635.4800002574921,0,n02085620_Chihuahua,global,-1,6272,0.0001,vgg16-7,True,,,18816,131712,150528,12.5,random
5,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_global_k3136_eps_0.0001.vnnlib,1200,unsat False,2.240295886993408,0.0,576.937451839447,613.540450334549,0,n02085620_Chihuahua,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
6,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_global_k1568_eps_0.0001.vnnlib,1200,unsat False,2.2412631511688232,0.0,540.7538030147552,576.9571146965027,0,n02085620_Chihuahua,global,-1,1568,0.0001,vgg16-7,True,,,4704,145824,150528,3.125,random
7,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_fix_mask_seg0_k50176_eps_0.0001.vnnlib,1200,unsat False,2.1715657711029053,0.0,693.3948287963867,737.2613439559937,0,n02085620_Chihuahua,fix_mask,0,50176,0.0001,vgg16-7,False,0.860840380191803,"[0, 1, 223, 223]",93786,56742,150528,62.3046875,random
8,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_fix_mask_seg0_k25088_eps_0.0001.vnnlib,1200,unsat False,2.2056827545166016,0.0,666.4684610366821,710.1126849651337,0,n02085620_Chihuahua,fix_mask,0,25088,0.0001,vgg16-7,False,0.860840380191803,"[0, 1, 223, 223]",75264,75264,150528,50.0,random
9,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,unsat False,2.232122898101806,0.0,597.1329734325409,641.063321352005,0,n02085620_Chihuahua,fix_mask,0,12544,0.0001,vgg16-7,False,0.860840380191803,"[0, 1, 223, 223]",37632,112896,150528,25.0,random
10,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_fix_mask_seg0_k6272_eps_0.0001.vnnlib,1200,unsat False,2.238022565841675,0.0,593.6830492019653,636.8768827915192,0,n02085620_Chihuahua,fix_mask,0,6272,0.0001,vgg16-7,False,0.860840380191803,"[0, 1, 223, 223]",18816,131712,150528,12.5,random
11,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_fix_mask_seg0_k3136_eps_0.0001.vnnlib,1200,unsat False,2.240234851837158,0.0,573.5722861289978,612.3718819618225,0,n02085620_Chihuahua,fix_mask,0,3136,0.0001,vgg16-7,False,0.860840380191803,"[0, 1, 223, 223]",9408,141120,150528,6.25,random
12,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_fix_mask_seg0_k1568_eps_0.0001.vnnlib,1200,unsat False,2.241227149963379,0.0,529.7562596797943,568.432416677475,0,n02085620_Chihuahua,fix_mask,0,1568,0.0001,vgg16-7,False,0.860840380191803,"[0, 1, 223, 223]",4704,145824,150528,3.125,random
13,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_fix_nonmask_seg0_k50176_eps_0.0001.vnnlib,1200,unsat False,2.2254157066345215,0.0,625.1098999977112,670.1389863491058,0,n02085620_Chihuahua,fix_nonmask,0,50176,0.0001,vgg16-7,False,0.860840380191803,"[0, 1, 223, 223]",56742,93786,150528,37.6953125,random
14,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_fix_nonmask_seg0_k25088_eps_0.0001.vnnlib,1200,unsat False,2.2254157066345215,0.0,625.8831729888916,671.8573849201202,0,n02085620_Chihuahua,fix_nonmask,0,25088,0.0001,vgg16-7,False,0.860840380191803,"[0, 1, 223, 223]",56742,93786,150528,37.6953125,random
15,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200,unsat False,2.2334256172180176,0.0,588.0895202159882,632.505270242691,0,n02085620_Chihuahua,fix_nonmask,0,12544,0.0001,vgg16-7,False,0.860840380191803,"[0, 1, 223, 223]",37632,112896,150528,25.0,random
16,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_fix_nonmask_seg0_k6272_eps_0.0001.vnnlib,1200,unsat False,2.238513469696045,0.0,585.6979911327362,630.6776537895203,0,n02085620_Chihuahua,fix_nonmask,0,6272,0.0001,vgg16-7,False,0.860840380191803,"[0, 1, 223, 223]",18816,131712,150528,12.5,random
17,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_fix_nonmask_seg0_k3136_eps_0.0001.vnnlib,1200,unsat False,2.240446090698242,0.0,577.680083990097,613.6808967590332,0,n02085620_Chihuahua,fix_nonmask,0,3136,0.0001,vgg16-7,False,0.860840380191803,"[0, 1, 223, 223]",9408,141120,150528,6.25,random
18,onnx/vgg16-7.onnx,vnnlib/n02085620_Chihuahua_fix_nonmask_seg0_k1568_eps_0.0001.vnnlib,1200,unsat False,2.2413203716278076,0.0,542.6045897006989,578.5146358013153,0,n02085620_Chihuahua,fix_nonmask,0,1568,0.0001,vgg16-7,False,0.860840380191803,"[0, 1, 223, 223]",4704,145824,150528,3.125,random
19,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_global_k50176_eps_0.0001.vnnlib,1200,sat True,,,,37.24298071861267,0,n02085782_Japanese_spaniel,global,-1,50176,0.0001,vgg16-7,True,,,150528,0,150528,100.0,random
20,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_global_k25088_eps_0.0001.vnnlib,1200,sat True,,,,35.15743374824524,0,n02085782_Japanese_spaniel,global,-1,25088,0.0001,vgg16-7,True,,,75264,75264,150528,50.0,random
21,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,35.18474793434143,0,n02085782_Japanese_spaniel,global,-1,12544,0.0001,vgg16-7,True,,,37632,112896,150528,25.0,random
22,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_global_k6272_eps_0.0001.vnnlib,1200,sat True,,,,34.41726279258728,0,n02085782_Japanese_spaniel,global,-1,6272,0.0001,vgg16-7,True,,,18816,131712,150528,12.5,random
23,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.8205358982086184,36.6202027797699,0,n02085782_Japanese_spaniel,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
24,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_global_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,,2.1692497730255127,36.76608204841614,0,n02085782_Japanese_spaniel,global,-1,1568,0.0001,vgg16-7,True,,,4704,145824,150528,3.125,random
25,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_fix_mask_seg0_k50176_eps_0.0001.vnnlib,1200,sat True,,,,34.2647430896759,0,n02085782_Japanese_spaniel,fix_mask,0,50176,0.0001,vgg16-7,False,0.9374722838401794,"[2, 2, 222, 223]",34059,116469,150528,22.626355229591837,random
26,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_fix_mask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,33.63407921791077,0,n02085782_Japanese_spaniel,fix_mask,0,25088,0.0001,vgg16-7,False,0.9374722838401794,"[2, 2, 222, 223]",34059,116469,150528,22.626355229591837,random
27,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,36.62613391876221,0,n02085782_Japanese_spaniel,fix_mask,0,12544,0.0001,vgg16-7,False,0.9374722838401794,"[2, 2, 222, 223]",34059,116469,150528,22.626355229591837,random
28,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_fix_mask_seg0_k6272_eps_0.0001.vnnlib,1200,sat True,,,,38.834890842437744,0,n02085782_Japanese_spaniel,fix_mask,0,6272,0.0001,vgg16-7,False,0.9374722838401794,"[2, 2, 222, 223]",18816,131712,150528,12.5,random
29,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_fix_mask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.8367462158203125,38.75866913795471,0,n02085782_Japanese_spaniel,fix_mask,0,3136,0.0001,vgg16-7,False,0.9374722838401794,"[2, 2, 222, 223]",9408,141120,150528,6.25,random
30,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_fix_mask_seg0_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,,1.6871919631958008,39.82690382003784,0,n02085782_Japanese_spaniel,fix_mask,0,1568,0.0001,vgg16-7,False,0.9374722838401794,"[2, 2, 222, 223]",4704,145824,150528,3.125,random
31,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_fix_nonmask_seg0_k50176_eps_0.0001.vnnlib,1200,sat True,,,,35.09545183181763,0,n02085782_Japanese_spaniel,fix_nonmask,0,50176,0.0001,vgg16-7,False,0.9374722838401794,"[2, 2, 222, 223]",116469,34059,150528,77.37364477040816,random
32,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_fix_nonmask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,35.636619329452515,0,n02085782_Japanese_spaniel,fix_nonmask,0,25088,0.0001,vgg16-7,False,0.9374722838401794,"[2, 2, 222, 223]",75264,75264,150528,50.0,random
33,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,37.18288564682007,0,n02085782_Japanese_spaniel,fix_nonmask,0,12544,0.0001,vgg16-7,False,0.9374722838401794,"[2, 2, 222, 223]",37632,112896,150528,25.0,random
34,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_fix_nonmask_seg0_k6272_eps_0.0001.vnnlib,1200,sat True,,,,34.93125581741333,0,n02085782_Japanese_spaniel,fix_nonmask,0,6272,0.0001,vgg16-7,False,0.9374722838401794,"[2, 2, 222, 223]",18816,131712,150528,12.5,random
35,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_fix_nonmask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,2.1086132526397705,39.30341672897339,0,n02085782_Japanese_spaniel,fix_nonmask,0,3136,0.0001,vgg16-7,False,0.9374722838401794,"[2, 2, 222, 223]",9408,141120,150528,6.25,random
36,onnx/vgg16-7.onnx,vnnlib/n02085782_Japanese_spaniel_fix_nonmask_seg0_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,,1.8289399147033691,39.14517521858215,0,n02085782_Japanese_spaniel,fix_nonmask,0,1568,0.0001,vgg16-7,False,0.9374722838401794,"[2, 2, 222, 223]",4704,145824,150528,3.125,random
37,onnx/vgg16-7.onnx,vnnlib/n02085936_Maltese_dog_global_k50176_eps_0.0001.vnnlib,1200,timeout False,-185.1916656494141,3.0,2458.724449157715,2502.8762817382812,0,n02085936_Maltese_dog,global,-1,50176,0.0001,vgg16-7,True,,,150528,0,150528,100.0,random
38,onnx/vgg16-7.onnx,vnnlib/n02085936_Maltese_dog_global_k25088_eps_0.0001.vnnlib,1200,unsat False,0.9535000324249268,0.0,633.2305591106415,675.7723460197449,0,n02085936_Maltese_dog,global,-1,25088,0.0001,vgg16-7,True,,,75264,75264,150528,50.0,random
