instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
5,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,3.024456262588501,8.436167240142822,0,n01685808_whiptail,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
11,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixmask_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,2.0318186283111572,7.331583499908447,0,n01685808_whiptail,fix_mask,0,3136,0.0001,vgg16-7,False,0.5920042991638184,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
17,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixnonmask_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.728412628173828,7.03048300743103,0,n01685808_whiptail,fix_nonmask,0,3136,0.0001,vgg16-7,False,0.5920042991638184,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
23,onnx/vgg16-7.onnx,vnnlib/n01687978_agama_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,3.5102427005767822,8.82998538017273,0,n01687978_agama,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
29,onnx/vgg16-7.onnx,vnnlib/n01687978_agama_seg0_fixmask_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,2.045893669128418,7.307202339172363,0,n01687978_agama,fix_mask,0,3136,0.0001,vgg16-7,False,0.9029334783554076,"[0, 0, 223, 223]",7917,142611,150528,5.259486607142857,random
35,onnx/vgg16-7.onnx,vnnlib/n01687978_agama_seg0_fixnonmask_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.7609655857086182,7.120600461959839,0,n01687978_agama,fix_nonmask,0,3136,0.0001,vgg16-7,False,0.9029334783554076,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
41,onnx/vgg16-7.onnx,vnnlib/n01688243_frilled_lizard_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,2.262938976287842,7.564058780670166,0,n01688243_frilled_lizard,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
47,onnx/vgg16-7.onnx,vnnlib/n01688243_frilled_lizard_seg0_fixmask_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.9092442989349363,7.277506113052368,0,n01688243_frilled_lizard,fix_mask,0,3136,0.0001,vgg16-7,False,0.897576093673706,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
53,onnx/vgg16-7.onnx,vnnlib/n01688243_frilled_lizard_seg0_fixnonmask_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,1.9321174621582031,7.230417013168335,0,n01688243_frilled_lizard,fix_nonmask,0,3136,0.0001,vgg16-7,False,0.897576093673706,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
59,onnx/vgg16-7.onnx,vnnlib/n01692333_Gila_monster_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,3.4515366554260254,8.745595216751099,0,n01692333_Gila_monster,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
