instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
1,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_global_k50176_eps_0.0001.vnnlib,1200,sat True,,,,35.175864458084106,0,n01685808_whiptail,global,-1,50176,0.0001,vgg16-7,True,,,150528,0,150528,100.0,random
2,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_global_k25088_eps_0.0001.vnnlib,1200,sat True,,,,8.356899499893188,0,n01685808_whiptail,global,-1,25088,0.0001,vgg16-7,True,,,75264,75264,150528,50.0,random
3,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.919053316116333,0,n01685808_whiptail,global,-1,12544,0.0001,vgg16-7,True,,,37632,112896,150528,25.0,random
4,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_global_k6272_eps_0.0001.vnnlib,1200,sat True,,,,6.017280578613281,0,n01685808_whiptail,global,-1,6272,0.0001,vgg16-7,True,,,18816,131712,150528,12.5,random
5,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,3.024456262588501,8.436167240142822,0,n01685808_whiptail,global,-1,3136,0.0001,vgg16-7,True,,,9408,141120,150528,6.25,random
6,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_global_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,,3.4488654136657715,8.89595341682434,0,n01685808_whiptail,global,-1,1568,0.0001,vgg16-7,True,,,4704,145824,150528,3.125,random
7,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.684858083724976,0,n01685808_whiptail,fix_mask,0,50176,0.0001,vgg16-7,False,0.5920042991638184,"[0, 0, 223, 223]",91572,58956,150528,60.833864795918366,random
8,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixmask_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.84163761138916,0,n01685808_whiptail,fix_mask,0,25088,0.0001,vgg16-7,False,0.5920042991638184,"[0, 0, 223, 223]",75264,75264,150528,50.0,random
9,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixmask_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.350060224533081,0,n01685808_whiptail,fix_mask,0,12544,0.0001,vgg16-7,False,0.5920042991638184,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
10,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixmask_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.610432863235474,0,n01685808_whiptail,fix_mask,0,6272,0.0001,vgg16-7,False,0.5920042991638184,"[0, 0, 223, 223]",18816,131712,150528,12.5,random
11,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixmask_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,,2.0318186283111572,7.331583499908447,0,n01685808_whiptail,fix_mask,0,3136,0.0001,vgg16-7,False,0.5920042991638184,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
12,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixmask_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,,1.1898882389068604,6.35734748840332,0,n01685808_whiptail,fix_mask,0,1568,0.0001,vgg16-7,False,0.5920042991638184,"[0, 0, 223, 223]",4704,145824,150528,3.125,random
13,onnx/vgg16-7.onnx,vnnlib/n01685808_whiptail_seg0_fixnonmask_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.559823989868164,0,n01685808_whiptail,fix_nonmask,0,50176,0.0001,vgg16-7,False,0.5920042991638184,"[0, 0, 223, 223]",58956,91572,150528,39.166135204081634,random
