path,name,entropy_bits,edge_density,edge_pixels,distinct_colors_q16,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,complexity_score_simple,complexity_score_weighted,complexity_score_learned
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n03733131_maypole.JPEG,n03733131_maypole.JPEG,6.398928994803118,0.18690210459183673,9378,1281,32.45209926258535,0.5683449422848734,0.3313091183101927,0.858884712434127,10.726092133955886,18.15464408231029,0.5591110934594762
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n03495258_harp.JPEG,n03495258_harp.JPEG,7.687619396757338,0.26241629464285715,13167,842,54.49176669415595,0.4013713135790714,0.0923729257889894,0.7405898205802679,14.505842475775246,25.549735974336265,0.5398706562257312
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n04456115_torch.JPEG,n04456115_torch.JPEG,7.1325714391606105,0.22335379464285715,11207,1100,44.95135054882964,0.4984824173059738,0.21830366688228636,0.8131495467748412,12.7498186337469,22.01422638482472,0.5217375853759222
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n03888605_parallel_bars.JPEG,n03888605_parallel_bars.JPEG,6.570895208991752,0.14628507653061223,7340,682,50.71070903728115,0.6195249556530528,0.28113755056280165,0.8386299982372578,8.37263472701515,14.27996292898172,0.508434952735271
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n03379051_football_helmet.JPEG,n03379051_football_helmet.JPEG,7.484604900411484,0.26841517857142855,13468,1126,52.53952071065752,0.4180169460157067,0.12844062242348694,0.7534148102383997,15.290341591571421,26.603251614583943,0.502266477386358
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02500267_indri.JPEG,n02500267_indri.JPEG,5.8247855232378365,0.1031967474489796,5178,299,19.73530039126418,0.6810136474185473,0.39675949944865063,0.9385684850409521,2.900283622020886,5.549861650292881,0.5011917209157691
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n07715103_cauliflower.JPEG,n07715103_cauliflower.JPEG,7.735006152004994,0.25502232142857145,12796,1371,40.62481345431417,0.4431704152891178,0.0897948528479361,0.7454699526134845,15.676106680256332,26.89995147285162,0.488493730431756
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02102040_English_springer.JPEG,n02102040_English_springer.JPEG,5.994867820866414,0.17482461734693877,8772,1221,20.154103030362705,0.6091148129885551,0.40235307997881486,0.9032005957547822,8.707824706051875,14.871509325124329,0.4800423292771425
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n04366367_suspension_bridge.JPEG,n04366367_suspension_bridge.JPEG,5.6166260567949475,0.14295679209183673,7173,935,29.288298464097558,0.6506922004146771,0.4467816330754674,0.8636514559276873,6.637975042852034,11.196733443063161,0.47700683322774806
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n07754684_jackfruit.JPEG,n07754684_jackfruit.JPEG,7.107673167610182,0.16394292091836735,8226,870,24.32575320529137,0.5968395052821733,0.2459651938654546,0.8681366892236054,8.804416409190603,15.283947240391338,0.45992807665584345
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02017213_European_gallinule.JPEG,n02017213_European_gallinule.JPEG,6.500943779334271,0.18556680484693877,9311,918,25.37602216451837,0.5740848572064202,0.3330944024790476,0.8701788447154584,8.777895130177404,15.388783541340985,0.45458910553017096
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n07753113_fig.JPEG,n07753113_fig.JPEG,5.7676475950502955,0.1623485331632653,8146,1063,24.733809982266862,0.6323575301942785,0.4296304443773825,0.8874875167892465,7.5955019045028225,12.962570490061294,0.4443481824785822
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n03623198_knee_pad.JPEG,n03623198_knee_pad.JPEG,5.994044733699372,0.18126195790816327,9095,785,42.411904690006104,0.5935592167297905,0.35498693321561825,0.8781210671708155,8.431710033604679,14.77964096630179,0.43049422666595183
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n03179701_desk.JPEG,n03179701_desk.JPEG,5.734439549160951,0.16521843112244897,8290,935,52.11819990132797,0.6286865355280288,0.42465359471810615,0.8152562912726571,8.525181843557885,14.292692765710422,0.42946112218645854
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02802426_basketball.JPEG,n02802426_basketball.JPEG,5.775433856922189,0.13950892857142858,7000,913,21.987969930347788,0.6653752937819049,0.42341640680580556,0.894847564139426,6.213230424731204,10.609490048813148,0.42589284748623596
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n03476684_hair_slide.JPEG,n03476684_hair_slide.JPEG,5.243956005874703,0.14873644770408162,7463,1462,41.81442834709256,0.687281229721181,0.4951650392889375,0.8456578440997825,8.887819968475037,14.190414766725656,0.4254747398815114
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02277742_ringlet.JPEG,n02277742_ringlet.JPEG,6.089319473751342,0.14335538903061223,7193,612,22.805503775281835,0.6478895411214823,0.39829094256575703,0.898947890758335,5.47239807094992,9.78717848518351,0.4048168768448912
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02730930_apron.JPEG,n02730930_apron.JPEG,6.496079262842228,0.18656329719387754,9361,1287,22.24839821843036,0.5735500604929096,0.28464651815056985,0.7229558036092202,10.481907924725464,17.52506962915004,0.3995261727003354
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n07717556_butternut_squash.JPEG,n07717556_butternut_squash.JPEG,6.566031806733447,0.16671316964285715,8365,881,21.252633510727975,0.6174595415923223,0.343111187932893,0.8904125906678124,7.746782097608703,13.54889621093844,0.39682758368670407
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02966193_carousel.JPEG,n02966193_carousel.JPEG,6.003625895223206,0.17799346301020408,8931,927,39.651046639373675,0.6066549017244065,0.395643877941716,0.8231825614900237,8.544456430440983,14.621630772094472,0.3950660556707381
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n03721384_marimba.JPEG,n03721384_marimba.JPEG,6.587143070766158,0.1842315051020408,9244,923,44.26287624127692,0.5956736863991134,0.3476987254543586,0.8316533917608826,9.550865817095474,16.36880838780075,0.394992159259451
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02791270_barbershop.JPEG,n02791270_barbershop.JPEG,4.392362048485772,0.05759725765306122,2890,171,6.810221898739673,0.7719220214978118,0.5435676302379495,0.8924690638962416,-1.3935909303572065,-2.0609787234471195,0.39420853187642924
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n12768682_buckeye.JPEG,n12768682_buckeye.JPEG,5.326387918813641,0.05815529336734694,2918,140,7.304307073484846,0.7595770927646649,0.42588498038983236,0.8950468481816619,-0.22381832457944628,-0.011667139880887412,0.39337594347186816
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n04509417_unicycle.JPEG,n04509417_unicycle.JPEG,6.585263174600545,0.19318000637755103,9693,641,44.25320056011503,0.559453862018088,0.27127524992237984,0.8181844555202368,9.15431690102114,16.18355133693202,0.39331993336509347
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02236044_mantis.JPEG,n02236044_mantis.JPEG,6.904554385652226,0.14588647959183673,7320,564,26.148096856505475,0.6271818373873179,0.2571356437838122,0.8594158691306861,6.861877295921239,12.148068206020486,0.3928800648542896
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02276258_admiral.JPEG,n02276258_admiral.JPEG,6.810832234287546,0.21486367984693877,10781,770,65.18571079700993,0.5273048464640293,0.2468833969717587,0.7340322981176309,11.65080699921137,20.07967272379542,0.39126775127120944
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n03041632_cleaver.JPEG,n03041632_cleaver.JPEG,6.826498318406215,0.17408721301020408,8735,588,35.55632995220361,0.5891523691144968,0.2510330294689267,0.8636173299791063,8.187043490629904,14.59303666531084,0.38889275463250966
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n04540053_volleyball.JPEG,n04540053_volleyball.JPEG,6.220024035438997,0.15529336734693877,7792,644,22.324376090023527,0.6342921557215586,0.39963586213135727,0.9044840811650277,5.958091699069911,10.706577908388276,0.3883886922146108
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n03089624_confectionery.JPEG,n03089624_confectionery.JPEG,6.373267441148336,0.19806281887755103,9938,955,48.24864978067919,0.5801173962651286,0.33674667874558517,0.8425263747551505,10.166438588045413,17.52285136336977,0.3864791956973677
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02883205_bow_tie.JPEG,n02883205_bow_tie.JPEG,6.255374620994749,0.15154655612244897,7604,571,44.85425515579963,0.6383337010028798,0.35717416319871764,0.8476721792196481,6.94434638909218,12.093033692122827,0.3834710459005364
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02823428_beer_bottle.JPEG,n02823428_beer_bottle.JPEG,5.199541776945633,0.10516980229591837,5277,697,17.83190636578967,0.7356567187848828,0.5535414723448033,0.9295974953488438,2.9363156833836737,5.025122713900292,0.37901231101505095
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n06794110_street_sign.JPEG,n06794110_street_sign.JPEG,7.003390303972823,0.2534877232142857,12719,489,44.12561306900318,0.44612027970588375,0.17735214439236036,0.7928455640729155,11.096081990388932,20.31745284999174,0.3742475962724516
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02804610_bassoon.JPEG,n02804610_bassoon.JPEG,6.6381768969771375,0.17386798469387754,8724,738,34.637256500060246,0.5997873544049361,0.2930372069420642,0.8377141294867927,8.370685603855183,14.637677255684814,0.371147794963735
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02113712_miniature_poodle.JPEG,n02113712_miniature_poodle.JPEG,5.914709789344759,0.12069515306122448,6056,552,21.625498551267086,0.6908526556344732,0.4048213362162125,0.9039709625267798,4.307724409065846,7.663855476049054,0.3683357452733744
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02437312_Arabian_camel.JPEG,n02437312_Arabian_camel.JPEG,6.292886373519116,0.22510762117346939,11295,786,24.16495014520489,0.5270346103744613,0.3753268799329049,0.8745503777906674,8.809796051574333,16.04632184001391,0.3661992161277979
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02979186_cassette_player.JPEG,n02979186_cassette_player.JPEG,6.210835388121261,0.19040975765306123,9554,723,58.49537344649195,0.5870669002701301,0.3667654433214206,0.7966698471059102,9.256101093197602,15.977989033802416,0.3661206442649533
