instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable
1,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_global_k50176_eps_0.0001.vnnlib,1200,sat True,,,,35.011595010757446,0
2,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_global_k25088_eps_0.0001.vnnlib,1200,sat True,,,,9.193729162216187,0
3,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.593888282775879,0
4,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_global_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.3420281410217285,0
5,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,2.964320182800293,8.148545980453491,0
6,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_global_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.40407133102417,6.5378217697143555,0
7,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200,sat False,-inf,None,2.007359504699707,7.282433271408081,0
8,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_seg0_fixmask_k25088_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.7373931407928467,6.8750879764556885,0
9,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_seg0_fixmask_k12544_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.9614827632904053,7.197106599807739,0
10,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_seg0_fixmask_k6272_eps_0.0001.vnnlib,1200,sat False,-inf,None,2.068650960922241,7.320164680480957,0
11,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_seg0_fixmask_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.8255994319915771,6.961300849914551,0
12,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_seg0_fixmask_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.774282455444336,6.827042102813721,0
13,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_seg0_fixnonmask_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.451301336288452,0
14,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_seg0_fixnonmask_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.2552876472473145,0
15,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_seg0_fixnonmask_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.4004669189453125,0
16,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_seg0_fixnonmask_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.600298166275024,0
17,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_seg0_fixnonmask_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,2.7170941829681396,7.960822343826294,0
18,onnx/vgg16-7.onnx,vnnlib/n01704323_triceratops_seg0_fixnonmask_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,0.9664313793182373,6.057760000228882,0
19,onnx/vgg16-7.onnx,vnnlib/n01728920_ringneck_snake_global_k50176_eps_0.0001.vnnlib,1200,timeout False,-8685.1279296875,3,3547.7913279533386,3560.924423456192,0
20,onnx/vgg16-7.onnx,vnnlib/n01728920_ringneck_snake_global_k25088_eps_0.0001.vnnlib,1200,unsat False,0.07970845699310303,0,846.4467086791992,859.464448928833,0
21,onnx/vgg16-7.onnx,vnnlib/n01728920_ringneck_snake_global_k12544_eps_0.0001.vnnlib,1200,unsat False,0.25917521119117737,0,802.2217552661896,815.3496046066284,0
22,onnx/vgg16-7.onnx,vnnlib/n01728920_ringneck_snake_global_k6272_eps_0.0001.vnnlib,1200,unsat False,0.27097874879837036,0,747.0546569824219,761.4821496009827,0
23,onnx/vgg16-7.onnx,vnnlib/n01728920_ringneck_snake_global_k3136_eps_0.0001.vnnlib,1200,unsat False,0.2743942141532898,0,730.3007478713989,735.2838308811188,0
